ticker,da,roa,at
MMM,0.5170450501743649,0.27457120489644865,0.30695324176215216
AOS,0.4575973944632344,0.19334836527621196,0.3979706877113867
ABT,0.5963803882856202,0.27752550180980584,0.3759789404409345
ABBV,1.1219205298013244,0.4262251655629139,0.12046357615894039
ABMD,0.1479276313361334,0.11832616093243672,0.18825300982483595
ACN,0.7461632509903363,0.24949673517818982,0.5353961274701838
ATVI,0.28942256754370477,0.16634292777679674,0.07646123962564012
ADM,0.6446695314098629,0.049723756906077346,0.7839676693267853
ADBE,1.4388186001503,0.4374237854096613,0.07617949536231586
ADP,0.9500732333012059,0.043043127571537144,0.05826924812840142
AES,0.7326445531992025,0.09099148087728838,0.3590719593982237
AFL,28.509741841207987,-0.3594739405747686,1.701656113005358
AIG,23.110276376398332,-0.1960407984207063,0.8848431673612634
APD,0.4384765625,0.15421549479166666,0.2982584635416667
AKAM,0.3386153322397945,0.2609786599449562,0.13880893675700398
ALK,1.5933273219116322,0.39900811541929665,0.6325518485121732
ALB,0.6873983925461434,0.16002557156724542,0.27453984190604414
ARE,2.356818134116906,2.2626046804491553,0.6752901668590618
ALGN,0.5414162733793796,0.2966218691976116,0.1155557873270691
ALLE,0.5854846014492754,0.16338315217391305,0.6645153985507246
LNT,1.8972062688601188,0.42314805801615885,0.2786917161491288
ALL,20.112929246370133,2.1963586079741875,0.3719751094722286
GOOGL,0.25095464503482845,0.14751385337466172,0.11731112271682143
GOOG,0.25095464503482845,0.14751385337466172,0.11731112271682143
MO,1.7738121793441892,0.7403524425607851,0.41467767120231985
AMZN,0.907383773928897,0.243794764943352,0.5768980335981247
AMD,0.4805540756526372,0.16542354821523708,0.2927543953116676
AEE,1.8177014531043594,0.5574636723910171,0.3533685601056803
AAL,2.042944162436548,0.4685279187817259,0.7177664974619289
AEP,2.057740132469899,0.8128678009504345,0.06704749710683772
AXP,0.13133486681012094,0.050382132522074644,0.3197670104622691
AMT,2.1598279878158038,0.6685181867048916,0.17792510302813117
AWK,1.777327935222672,1.1902834008097165,0.5020242914979757
AMP,0.046722454672245464,0.24291027429102743,0.5199907019990702
ABC,1.0506205473236079,0.0449328142137346,1.6060281197811324
AME,0.46003178896863556,0.12878011125668912,0.46729219759932644
AMGN,0.34547583425486245,0.14837702465361347,0.042574643856111365
APH,0.48622723289358377,0.1533833874138462,0.3239383245304469
ANSS,0.4461712894131972,0.2895305489502314,0.03573227922653737
ANTM,0.610765771723317,-0.49546356302076444,1.1690781642639863
AON,0.9245147805315019,0.04180352343983278,0.1138250223947447
APA,0.8104621999283411,0.41275528484414187,0.1615908276603368
AAPL,0.6646069954731687,0.14985960154993963,0.2815970601527713
AMAT,0.3769169488149771,0.15504879506074487,0.19966142202748458
APTV,0.8222084878450763,0.13782447466007416,0.6093943139678616
ANET,0.17335871868682967,0.1288389238564869,0.0948282295168792
AIZ,15.80375876076961,0.1507968394268113,0.9855363599839293
T,1.4057351010207972,0.5589393875217078,0.3931763310601889
ATO,1.7900956042690266,0.9024455150992783,0.062212283579658974
ADSK,1.786407126360937,0.4733091388980534,0.05245793467502474
AZO,1.0695082211234799,0.3001243125595916,0.2596857185386636
AVB,1.815938231654534,1.2356399635153115,0.441212012060862
BKR,0.6233566900233567,0.07087087087087086,0.05658992325658992
BLL,0.9119788219722038,0.10213986322523715,0.5707037282153099
BAC,0.15410025227100468,0.050674796655995114,0.079895245313755
BAX,0.3537142066675889,0.15949647254115368,0.33476276110112047
BDX,0.9197758442707565,0.30585459371774076,0.3356437103672025
WRB,14.091435683776648,-0.027242654831525687,1.6354335727808713
BIO,0.2135966550762953,0.1474180292537142,0.22601559431784438
TECH,0.24717224865307666,0.31085270002690213,0.15366923004214664
BIIB,0.4059394674960176,0.3970264734885838,0.06021644036511669
BLK,0.2753935734310977,1.168427862842355,0.3403062324778952
BK,3.310834813499112,0.22930728241563056,0.46873889875666075
BA,0.9692780014929924,-0.021648389776156282,0.18725489165291082
BKNG,0.6336327345309382,0.29261477045908185,0.09161676646706587
BWA,0.6009353078721746,0.1332813717848792,0.5294881787477267
BXP,0.5788314627611091,0.3906540754167942,0.24029085305660558
BSX,0.7657088727502368,0.295705715187875,0.3065993053362804
BRO,0.7700278230835652,0.3833829031948575,0.9773577664779813
CHRW,0.832236549267133,0.2503674372083849,0.000650215487521972
CDNS,0.5528541073896769,1.256715780435259,0.18748690687448666
CZR,0.6231183130608298,0.4309276266006019,0.15671423071542143
COF,0.5454302215365523,0.49554678226910587,0.3085045215317133
