ticker,da,roa,net_profit_margin,asset_turnover,debt_ratio
MMM,0.4831575864089045,0.30118629173989453,1.0133037694013303,0.297231985940246,0.4831575864089045
AOS,0.43089335139273305,0.1796125080972852,0.4927302100161551,0.3645250574171132,0.43089335139273305
ABT,0.3711933386349815,0.16148196659961642,0.6965294592413237,0.2318379566824157,0.3711933386349815
ABBV,0.6884838880084522,0.28415213946117274,3.328589108910891,0.08536714210248283,0.6884838880084522
ABMD,0.17115919712564498,0.3003917119161466,5.141536042909326,0.05842450765864333,0.17115919712564498
ACN,0.812105836274557,0.23862147957281998,0.42738723997232553,0.5583261671271968,0.812105836274557
ATVI,0.4435573709617527,0.19792053471964352,1.931159420289855,0.10248793167471222,0.4435573709617527
ADM,0.6203239289446186,0.04242424242424243,0.05793792365322868,0.7322361546499477,0.6203239289446186
ADBE,0.48869718040734184,0.23980220806475314,6.002358113813222,0.03995133304574022,0.48869718040734184
ADP,0.9123944443369266,0.039535393805680816,0.6620037807183364,0.059720797610522985,0.9123944443369266
AES,1.0114114114114114,0.0960960960960961,0.3117389186556259,0.30825825825825826,1.0114114114114114
AFL,22.094174954333266,-0.32819159732088493,-0.2270110908325144,1.4457073269738177,22.094174954333266
AIG,31.333594730238396,-1.0083908406524467,-0.5225111743193823,1.9298933500627353,31.333594730238396
APD,0.42353701907533137,0.11198461721714567,0.4259546925566343,0.26290264944611774,0.42353701907533137
AKAM,0.33208183777684996,0.30553649800931176,1.7557718745842388,0.17401833486008073,0.33208183777684996
ALK,1.2488708220415536,0.33739837398373984,0.5545657015590201,0.6084010840108401,1.2488708220415536
ALB,0.47394217564894275,0.11844375772346266,0.5752321529183447,0.20590601050820598,0.47394217564894275
ARE,2.9378772859340283,3.2799794906853528,2.296769159330375,1.428084088190053,2.9378772859340283
ALGN,0.41904427145066814,0.2656559518911393,3.152523739208226,0.08426770862568041,0.41904427145066814
ALLE,0.4674453817867186,0.11940298507462686,0.22819346837536172,0.5232532987237725,0.4674453817867186
LNT,1.9562208915502328,0.5462408516300732,0.8269540692989524,0.6605455755156354,1.9562208915502328
ALL,29.48891966759003,2.8642659279778395,5.959654178674351,0.4806094182825485,29.48891966759003
GOOGL,0.17338807658469144,0.1392936444760987,1.4912091855041263,0.09340986216431355,0.17338807658469144
GOOG,0.17338807658469144,0.1392936444760987,1.4912091855041263,0.09340986216431355,0.17338807658469144
MO,1.2920868890612878,0.6150116369278511,0.8904802021903959,0.6906516679596586,1.2920868890612878
AMZN,0.9689983119930833,0.2578945201531557,0.4042855298825352,0.6379019309152291,0.9689983119930833
AMD,0.5894775842904779,0.21155983697665803,0.5636722606120435,0.37532419414598,0.5894775842904779
AEE,1.6325110689437066,0.58191018342821,1.145703611457036,0.5079063883617964,1.6325110689437066
AAL,1.530393921215757,0.4314137172565487,0.6852469429887248,0.6295740851829634,1.530393921215757
AEP,1.799990166674861,0.5916220069816609,1.4172310229079559,0.41744923545897045,1.799990166674861
AXP,0.08988077040660349,0.040431060837664325,0.1600847329399304,0.2525603790889636,0.08988077040660349
AMT,1.1510826686440134,1.1455896238186083,2.560983384831173,0.44732411408991973,1.1510826686440134
AWK,2.031395348837209,-0.0069767441860465115,-0.018518518518518517,0.3767441860465116,2.031395348837209
AMP,42.801660811242414,0.34078569147237303,0.5539979231568016,0.6151389332481635,42.801660811242414
ABC,1.1034783796224537,0.048224728667494894,0.030884899189008535,1.5614339024508566,1.1034783796224537
AME,0.6274890922768924,0.10280254267385797,0.24428382286658654,0.420832380415148,0.6274890922768924
AMGN,0.16467679691268694,0.08970493648496543,3.4068702290076334,0.02633059977488342,0.16467679691268694
APH,0.3293666291437892,0.13924050632911392,0.49088847493318216,0.2836499804727883,0.3293666291437892
ANSS,0.41305046127319056,0.1993901840266162,6.658755523441625,0.029944061367725358,0.41305046127319056
ANTM,0.660266621950197,-0.45530201197067105,-0.4287853857086821,1.0618412547297134,0.660266621950197
AON,0.874325366229761,0.043597112217004276,0.3620488940628638,0.12041774724889605,0.874325366229761
APA,0.654019633855134,0.21650305120721677,1.489051094890511,0.14539665693817988,0.654019633855134
AAPL,0.7836604609584515,0.15493023436589062,0.610481499632443,0.25378366823428816,0.7836604609584515
AMAT,0.31854776281158076,0.13833410744697322,0.8189734188817599,0.16891159622232543,0.31854776281158076
APTV,0.6174366616989568,0.09687034277198212,0.2602081665332266,0.3722801788375559,0.6174366616989568
ANET,0.2734455965414285,0.1352019884955185,1.7871872930147246,0.07565071049014256,0.2734455965414285
AIZ,21.596792123233286,-0.35342226457043036,-0.21909918779227172,1.6130697157376528,21.596792123233286
T,0.62460547166599,0.2870725670207054,1.235068740139734,0.23243448537789593,0.62460547166599
ATO,1.877977414823792,-0.13446036846377069,-1.0,0.13446036846377069,1.877977414823792
ADSK,0.9348789999465783,0.233880014958064,5.6490322580645165,0.04140178428334847,0.9348789999465783
AZO,1.0336233845233023,0.40208685054285653,1.1179664512083354,0.3596591383473696,1.0336233845233023
AVB,5.506806158235749,3.45585550394443,2.835301494409029,1.2188670272840754,5.506806158235749
BKR,0.5266268620710451,0.05741511368433749,0.17458279845956354,0.3288703938242567,0.5266268620710451
BLL,0.961323155216285,0.11577608142493638,2.585227272727273,0.044783715012722644,0.961323155216285
BAC,0.08253460725407445,0.01986649593502095,0.5629428182924211,0.035290433218922924,0.08253460725407445
BAX,0.35741138560687435,0.15171858216971,0.45582896329164985,0.3328410311493018,0.35741138560687435
BDX,0.17935920141684109,0.08340041861213975,0.9640198511166254,0.08651317554875758,0.17935920141684109
WRB,0.09238216338478968,-0.103788914108704,-0.06058506771343003,1.7131104746738919,0.09238216338478968
BIO,0.2464824716729786,0.15799616476199385,0.687274164927411,0.22988811863556838,0.2464824716729786
TECH,0.3484558435723634,0.31862429108146295,0.8406964857876698,0.3790003841671062,0.3484558435723634
BIIB,0.4556553911205074,0.35779598308668076,7.3183783783783785,0.048890063424947144,0.4556553911205074
BLK,0.24092168586845558,0.8780807933498614,15.281725888324873,0.05745953040688348,0.24092168586845558
BK,2.2593125787295305,0.31437826165197047,0.6597432024169184,0.47651610581248877,2.2593125787295305
BA,0.8482585513392161,0.06652427426647127,0.21382040489075968,0.3111221976240217,0.8482585513392161
BKNG,0.397198450999743,0.48002130505518326,81.11111111111111,0.005918070884241985,0.397198450999743
BWA,0.7001264296845139,0.1533621475405016,0.27530877230022166,0.5570550704183941,0.7001264296845139
BXP,0.9621034821109713,0.4056071590786951,0.5521446911342698,0.734603022706706,0.9621034821109713
BSX,1.3881541115583669,0.4557216791259344,2.5118858954041206,0.18142610695802186,1.3881541115583669
BRO,0.5891907570337426,0.19220728995455863,0.27360308285163776,0.7025041090592672,0.5891907570337426
CHRW,0.9272622212893887,0.12132878730195694,998.2563025210084,0.00012154071754473452,0.9272622212893887
CDNS,0.8091350740535251,1.3578538124183757,7.388844432523735,0.18377079458344842,0.8091350740535251
CZR,0.5586201341416919,0.3389016276359809,1.928572301674612,0.17572669033030647,0.5586201341416919
COF,0.5613206841341334,0.23282307581040168,0.26557957202760596,0.8766603320913575,0.5613206841341334
CAH,1.2940881763527055,0.3286573146292585,0.6680244399185336,0.49198396793587174,1.2940881763527055
KMX,0.07631840796019901,0.15771144278606966,0.2935185185185185,0.5373134328358209,0.07631840796019901
CCL,0.9444467860906217,0.07047418335089568,0.053989473344312054,1.305331928345627,0.9444467860906217
CARR,0.4286169865535157,0.21545944384099652,0.15967837235154858,1.3493339183508215,0.4286169865535157
CTLT,4.797712221553281,1.50632149307646,0.8304015930965815,1.8139674894641782,4.797712221553281
CAT,0.3436583715510112,0.10533042628373807,0.34695393759286774,0.3035861965265769,0.3436583715510112
CBOE,0.6965980906279414,0.08161893236520103,0.39528523052878356,0.2064811079736453,0.6965980906279414
CBRE,0.6358535933742987,0.7205450173657494,0.7892888498683055,0.9129040876302431,0.6358535933742987
CDW,0.7840802007464942,0.15458227715516334,0.3382666055458127,0.4569835585920044,0.7840802007464942
CE,0.7326270579813887,0.18387974230493914,0.1715323593044686,1.071982820329277,0.7326270579813887
CNC,0.5931879066207424,0.14657481821660925,0.2950693374422188,0.4967470340604669,0.5931879066207424
CNP,1.0050724637681159,1.075879917184265,6.905647840531562,0.15579710144927536,1.0050724637681159
CF,0.3615790068043795,0.44316523743627617,3.444747493747431,0.128649556532276,0.3615790068043795
CRL,0.5850622406639004,0.004149377593360996,0.012805587892898719,0.32402866842700867,0.5850622406639004
SCHW,0.5313991446589755,0.22603779758633294,0.6153661464585835,0.36732244516077905,0.5313991446589755
CHTR,0.516118501591447,0.07712396964008814,0.7745901639344263,0.09956745286868522,0.516118501591447
CVX,2.521539206195547,2.1984511132623425,6.611353711790393,0.3325266214908035,2.521539206195547
CMG,0.9600312946458943,0.4872440302061365,0.654631872400713,0.7443023334920743,0.9600312946458943
CB,0.49303895502000195,0.4912735388818421,0.39989079582542225,1.2285192457800762,0.49303895502000195
CHD,0.250061289531748,-1.5616572689384653,-0.4252336448598131,3.6724687423388085,0.250061289531748
CTAS,19.6973293768546,-0.8501483679525222,-0.2886649874055416,2.9451038575667656,19.6973293768546
CSCO,0.5428767095528156,0.38416868748223615,0.8477360545777676,0.45317016470837646,0.5428767095528156
C,0.3482873453853473,0.0883325404376784,1.577192609895944,0.05600618458610847,0.3482873453853473
CFG,0.07009578477181984,0.010978592204556437,0.4898343990818167,0.022412864888900322,0.07009578477181984
CTXS,0.9235849056603773,0.2419811320754717,0.5516129032258065,0.4386792452830189,0.9235849056603773
CLX,0.6965040691592077,0.27187588448616495,5.5220366821790305,0.04923471178008926,0.6965040691592077
CMS,0.9560763273776383,0.012350053145720505,2.1723646723646723,0.005685073644784127,0.9560763273776383
KO,1.066006600660066,0.6006600660066007,5.0355731225296445,0.11928335690711929,1.066006600660066
CTSH,0.7195344234975524,0.14800541610248932,1.6747200942840306,0.08837621081137381,0.7195344234975524
CL,0.3038448054224611,0.35877059717190607,4.554896142433234,0.078765922636438,0.3038448054224611
