ticker,da,roa,at
MMM,0.5865740440173992,0.25410634292021034,0.30500551840550544
AOS,0.6383658564418578,0.20575145498117084,0.4743809197763323
ABT,0.5406576178885267,0.12211724906142993,0.34584760097363754
ABBV,1.2601690060154684,0.3783299914064738,0.15468347178458894
ABMD,0.14327134505302788,0.11969523370463026,0.1754168898289955
ACN,0.8179729166885945,0.1251054417728352,0.6785371673791348
ATVI,0.19201975151322076,0.12782733354571518,0.042290538388021666
ADM,0.6878310194615939,0.05170954903005422,0.6719107461844621
ADBE,0.7996308686122967,0.4156188718421963,0.05848425423924328
ADP,0.9604107436706694,0.015991844609282824,0.062419654335094985
AES,0.883495145631068,0.10436893203883495,0.41280806572068707
AFL,0.019687406071535917,-0.15614667868951007,0.9730988878869853
AIG,-0.7501949233301568,-0.19622281902451702,0.8064194750064975
APD,0.4056605228657361,0.08294902444667232,0.37886943780365545
AKAM,0.4115429116543448,0.3034058967920793,0.16944242811781088
ALK,1.0181122448979592,-0.034183673469387756,0.5420918367346939
ALB,0.9334425973154128,0.11782681210628985,0.3274981187570998
ARE,4.173724252035633,1.627700029140687,1.0997598903732175
ALGN,0.7714567525034332,0.2985327225524493,0.11488668143500096
ALLE,0.5379384395132427,0.056997136721546174,0.5355225483178239
LNT,1.921421889616464,0.7521047708138447,0.3077642656688494
ALL,4.427353929361632,1.0662132262558388,0.21322625583872817
GOOGL,0.34151682496824226,0.2240423507651095,0.17533471880431373
GOOG,0.34151682496824226,0.2240423507651095,0.17533471880431373
MO,1.410323853361828,0.5449613677461779,-0.3187571921749137
AMZN,0.8804678796880802,0.12911870280975368,0.7181581878945414
AMD,0.493999766981242,0.282651753466154,0.341372480484679
AEE,1.4359756097560976,0.08079268292682927,0.7042682926829268
AAL,1.0963313336409783,0.08450622981079833,0.43204891555145364
AEP,1.5912897607949599,0.5283383701275419,-0.00825948880807253
AXP,0.21658797893589976,0.10227891774105684,0.44665879789359
AMT,2.431302622405749,0.1704027457499866,0.48525231940794766
AWK,1.3777348777348777,1.0785070785070785,0.02445302445302445
AMP,0.029044478742809035,0.2549459800757682,0.272905850989196
ABC,1.0567491943969465,0.05232141539812516,1.461911656462594
AME,0.7343760349310515,0.12355379762444423,0.5732018329876712
AMGN,0.6285272117616714,1.4797523858653598,0.19824606654629867
APH,0.4107112886442214,0.15796717129334362,0.3500386022624283
ANSS,0.4751033520609994,0.35804913296561525,0.0420957491086762
ANTM,0.6823872305465357,-0.5261531238996909,1.2417158953092602
AON,1.0021542664985288,0.07429592265657839,0.092843631778058
APA,0.9315240083507307,-0.06680584551148225,0.06680584551148225
AAPL,0.963566083811066,0.35417292398500855,0.4972184859683717
APTV,0.49869606448553816,0.07005689900426743,0.41998577524893316
ANET,0.2306053846134666,0.10861192401067514,0.0893457195123877
AIZ,0.8053249460556633,0.9417035438686319,2.155103682843872
T,1.426537993566345,0.31973265329933165,0.362934813407337
ATO,1.046511137818188,0.19596298948905155,0.1133597315989683
AVB,1.5786176292047809,0.9285663450065936,0.32987880183367174
BKR,0.6059077331563226,0.31310985728509794,0.04473946232990375
BLL,1.1397664177675666,0.0974535707447827,0.6027187440168486
BAC,0.06528132008267007,0.021261158260410713,0.03936722219779253
BAX,0.47745716862037874,0.1584761045987376,0.4189585211902615
BDX,0.8107620079451066,0.09967497291440953,0.5016251354279523
WRB,0.008315256688358641,-0.43378856482490125,1.4513805346897921
BIO,0.342336789523641,0.20159992921379044,0.26998001093968693
TECH,0.2622858885519204,0.31121935516662996,0.4108449248598004
BIIB,0.5470883981416661,0.05148603067523706,0.2964806211417298
BLK,0.6114150404180616,1.6258675594023027,0.18477994610925125
BK,1.8951335408815337,0.10191708995575946,0.4833688349991807
BA,0.7545322363940883,-0.023135111258351278,0.15926784826900778
BKNG,0.47516165842525676,0.09372384937238494,0.13305439330543933
BWA,0.5757162346521146,0.09474003334849174,0.44474761255115963
BXP,1.3870008781892007,0.8809621264092823,0.5238773302279641
BSX,0.6765869874940637,0.34114294760170966,0.40319772043691626
BRO,0.8009425022010135,0.22131986341104842,0.000422486490641639
CHRW,0.6923888560584978,1.2227462364333526,0.13063447396450528
CDNS,0.5660581348654743,0.40990949247829983,0.04063833767832383
CZR,0.8881623071763917,0.07578806170355466,0.25368879946344736
COF,0.002749011864332912,0.010255155235358998,0.016960062221536832
KMX,0.34539510030948417,0.1404786173798125,1.2915379668081148
