ticker,da,roa,net_profit_margin,asset_turnover,debt_ratio
MMM,0.5037391815813798,0.31955297874128225,0.9796496651210717,0.3261910763801361,0.5037391815813798
AOS,0.44876985362815325,0.1874182497664279,0.48547918683446273,0.38604796013702897,0.44876985362815325
ABT,0.3438356873092245,0.14232500388018005,0.4592654424040067,0.30989704588959593,0.3438356873092245
ABBV,0.5688557277931434,0.3165884093394224,3.0457920792079207,0.1039428828712935,0.5688557277931434
ABMD,0.21292337242092257,0.32242367521210674,5.473184154509112,0.05890970705717554,0.21292337242092257
ACN,0.7759914017109993,0.23264172563327282,0.40015110196090586,0.5813846931652372,0.7759914017109993
ATVI,0.5140036730945822,0.26193755739210284,1.9504273504273504,0.13429752066115702,0.5140036730945822
ADM,0.6639656350678512,0.042565654593380846,0.06177387361858883,0.68905594064239,0.6639656350678512
ADBE,0.5132546569735501,0.25094143716981937,6.085477612003185,0.04123611212944974,0.5132546569735501
ADP,0.9216513473569129,0.0379557832081469,0.7848246991104134,0.0483621160893244,0.9216513473569129
AES,0.8190907670676457,0.08701765349164194,0.27519762845849804,0.31620059365724107,0.8190907670676457
AFL,25.69797859690844,-0.40499405469678956,-0.2428693667997718,1.667538644470868,25.69797859690844
AIG,29.095231086252575,-0.28929938180747716,-0.23733623135905332,1.2189431851633794,29.095231086252575
APD,0.4915471940462024,0.10885702952343175,0.41052856532269555,0.26516310609924254,0.4915471940462024
AKAM,0.2730687520066702,0.28214301292635263,1.917910629134727,0.1471095725944449,0.2730687520066702
ALK,1.281066425666516,0.20469950293718933,0.35641227380015733,0.5743334839584274,1.281066425666516
ALB,0.5053634467299292,0.10666481470170115,0.5458192662494888,0.19542149077043694,0.5053634467299292
ARE,2.808357272207115,2.738092007857063,2.3989064542969216,1.1413917382866647,2.808357272207115
ALGN,0.39813454415155414,0.2566254287074138,3.1536083302103965,0.0813751746686605,0.39813454415155414
ALLE,0.5369172729722447,0.10347615198059822,0.16842105263157894,0.6143896523848019,0.5369172729722447
LNT,1.5537476660442784,0.5045345425446786,0.7954163162321278,0.6343024806615097,1.5537476660442784
ALL,25.896400625978092,2.5295774647887326,5.977810650887574,0.42316118935837244,25.896400625978092
GOOGL,0.1402283214147839,0.1374616247219516,1.5267993874425727,0.09003253855911171,0.1402283214147839
GOOG,0.1402283214147839,0.1374616247219516,1.5267993874425727,0.09003253855911171,0.1402283214147839
MO,1.088381851560451,0.36401783372672436,0.8333833683578505,0.4367951744033569,1.088381851560451
AMZN,0.9477698935631019,0.2023568170299037,0.28941645523740483,0.6991890522047643,0.9477698935631019
AMD,1.9048275862068966,0.41724137931034483,0.6655665566556656,0.6268965517241379,1.9048275862068966
AEE,1.4385469602860907,0.3346508563899868,0.611942866976424,0.5468661773009599,1.4385469602860907
AAL,2.188502378055525,0.6395033735206282,1.4270640503517216,0.4481252073885632,2.188502378055525
AEP,0.12259075120888102,0.042361915139957775,0.20487483530961792,0.206769733705646,0.12259075120888102
AXP,1.8753403339319432,1.2553619212862184,2.524397767695036,0.4972916460912805,1.8753403339319432
AMT,3.152542372881356,-0.01955671447196871,-1.0,0.01955671447196871,3.152542372881356
AWK,38.018806935057306,0.23244196297384662,0.3731132075471698,0.6229797237731414,38.018806935057306
AMP,1.0867247744639985,0.053478812668179145,0.035006767021514465,1.5276707110745797,1.0867247744639985
ABC,0.5688561817076125,0.08573196459971032,0.18464439557791368,0.4643085122154944,0.5688561817076125
AME,0.2265154124332702,0.09047270535560531,3.3330689928628074,0.02714396418116067,0.2265154124332702
AMGN,0.4253438641736514,0.1385933806146572,0.494062440145566,0.28051794541156244,0.4253438641736514
APH,0.723151199520879,0.08499048565934932,1.2618596797487485,0.0673533571310179,0.723151199520879
ANSS,0.6101395931735726,-0.41579914590672373,-0.41214341822661,1.0088700377549247,0.6101395931735726
ANTM,0.8425907880205288,0.04580003897875658,0.42064439140811455,0.10888066004027805,0.8425907880205288
AON,0.5539988324576766,0.3712784588441331,2.3909774436090228,0.15528312901342672,0.5539988324576766
APA,0.7191097166388861,0.2018923423865085,0.6373935923231698,0.31674673987645846,0.7191097166388861
AAPL,0.34090530870361124,0.1331336328840073,0.8221993833504625,0.1619237809951739,0.34090530870361124
AMAT,0.7457627118644068,0.10916712228904683,0.23545597484276728,0.46364133406232916,0.7457627118644068
APTV,0.3066014134987693,0.12333424495847307,1.766461881004412,0.0698199300447656,0.3066014134987693
ANET,22.052908135531798,0.1668780576191339,0.1347180574855555,1.2387207827504982,22.052908135531798
