ticker,da,roa,at
MMM,-0.1032074330511907,-0.13825432392439702,-0.188299891105919
AOS,-0.09870796524738695,-0.16702902617084361,-0.08267129714056612
ABT,-0.1071964705333976,-0.2167975082319014,-0.16282929902836304
ABBV,-0.04468816712020311,-0.06433214874190439,-0.2820461275608692
ABMD,-0.14171981807804745,-0.2182387848783511,-0.2691160221358689
ACN,-0.08310441427888696,-0.21501931456440518,0.044647883856166165
ATVI,-0.13748474934639612,-0.21339958947248863,-0.3521384044218336
ADM,-0.0944106275409332,-0.2586952499206852,0.04051540919839068
ADBE,-0.08469789886480479,-0.04214253198601502,-0.3420394206107546
ADP,-0.07072997927558607,-0.27994990179641654,-0.3395851635258912
AES,-0.07741210219789689,-0.2273590576319237,-0.1210703441550277
AFL,-0.15245630186736298,-0.38238493916658417,0.22834717030177507
AIG,-0.21934063341905144,-0.4062331798404212,0.12439989175339826
APD,-0.11892448417547727,-0.2401054725111787,-0.1422356935444626
AKAM,-0.1184134455049846,-0.10891747621348778,-0.2728419114039959
ALK,-0.0657171010840377,-0.30980801240966227,-0.04044433326900834
ALB,-0.0730728651599279,-0.21935063266571136,-0.1742726963035176
ARE,0.20842998824831446,0.6791345898586656,0.30733752837373046
ALGN,-0.08714555463119371,-0.1118173720403003,-0.3068648378041439
ALLE,-0.10743270199508348,-0.2555487477177131,-0.04454117787106267
LNT,0.012758867858051321,0.1580912389048088,-0.1865794370602055
ALL,0.2304643313963163,0.34500879085590014,-0.24553674121309996
GOOGL,-0.12449703493198237,-0.1561446026423031,-0.26916726694315246
GOOG,-0.12449703493198237,-0.1561446026423031,-0.26916726694315246
MO,-0.03164330791189797,0.03482573256960409,-0.5773007587252674
AMZN,-0.07767509908884161,-0.21263113011611984,0.06935697770712039
AMD,-0.11124992006768851,-0.12126771256056512,-0.16562014516805315
AEE,-0.029414784780459415,-0.2413886537534423,0.060694739332158534
AAL,-0.05892173604529891,-0.23917882119216863,-0.10907105796663535
AEP,-0.015921705674688424,0.024933830689433147,-0.38366322003507325
AXP,-0.13535035892617076,-0.2286027693159462,-0.09995980971388346
AMT,0.05705528911790703,-0.18806409886516673,-0.07589150120662848
AWK,-0.03447450921048703,0.35232453396003477,-0.3632625198573804
AMP,-0.15164339640506325,-0.13775467827995483,-0.20831839856626042
ABC,-0.062360475737870305,-0.25833114458808565,0.533188398951676
AME,-0.09036698070316643,-0.2159426565524722,-0.021043020351822272
AMGN,-0.09956270778098979,0.5910948990485456,-0.25487892620270086
APH,-0.11848569362266556,-0.19546417706831615,-0.16021563984374076
ANSS,-0.11289156585224104,-0.07640074589538648,-0.35225988202442676
ANTM,-0.0948835623892692,-0.6025658917853028,0.3958664002463585
AON,-0.06710346712648428,-0.24525470226085874,-0.3206116766197382
APA,-0.07323954458030756,-0.3292205956489622,-0.33684977690495754
AAPL,-0.07045585580496083,-0.078707374325641,-0.06842896922912185
APTV,-0.1108419243164588,-0.24777723201141194,-0.11659406625856723
ANET,-0.1341325821659722,-0.22483416644041307,-0.3227931005540673
AIZ,-0.0842032199391317,0.2709164045389631,0.9654878857841233
T,-0.030234687545059244,-0.09920185950605813,-0.15217309860285164
