ticker,da,roa,at
MMM,-0.247016112976181,-0.05551261210031835,-0.3082128760771318
AOS,-0.25785308924476025,-0.06523527168381203,-0.2369068862895621
ABT,-0.2702318721981403,-0.06668523135245606,-0.3775065771980539
ABBV,-0.2044417548695147,-0.05687488987877649,-0.5327119524231102
ABMD,-0.3117089022124812,-0.05557615728996979,-0.5612612692300131
ACN,-0.17880877431941594,-0.06051612809184082,-0.03154874693702253
ATVI,-0.25522720790368975,-0.06377111793979429,-0.5145701910262896
ADM,-0.21857470560750122,-0.07620667329709047,0.15273209389986186
ADBE,-0.2458674795238774,-0.060421701309654414,-0.5808360630591888
ADP,-0.1580139561183179,-0.07643770412351508,-0.5598876770303729
AES,-0.13748281236311188,-0.07191435675621062,-0.29652906905142007
APD,-0.25937842294040886,-0.07064369890945613,-0.3445893894943541
AKAM,-0.2783416322758865,-0.05516471164507002,-0.43877418280291697
ALK,-0.08824566200678433,-0.052616611516003324,0.021512310220190473
ALB,-0.24892692612938247,-0.07012713997328376,-0.4049849349024671
ARE,0.261969412623434,0.18271138138919835,0.8900758434680333
ALGN,-0.2603099930547352,-0.058354091479218044,-0.5338769489160394
ALLE,-0.2502740347378791,-0.07005042737358413,-0.06871313163976377
LNT,0.05842320082975412,-0.03591478439595772,0.07676635788239487
GOOGL,-0.3112467446051665,-0.06845970522562303,-0.5241896171810589
GOOG,-0.3112467446051665,-0.06845970522562303,-0.5241896171810589
MO,-0.07928482114554757,-0.030414956104807267,0.10866778061794523
AMZN,-0.1462771580898043,-0.05897479897394217,0.05277239453380584
AMD,-0.22497068758037247,-0.06268033760189541,-0.2254637597327983
AEE,-0.008697951223987544,-0.033062189368863217,-0.08497523128129973
AAL,-0.029871916674747156,-0.04509789201185477,0.04394793059264774
AEP,0.026028798474616265,-0.032285502557644605,-0.18082665668872594
AXP,-0.32856196399037146,-0.07636607465381187,-0.35554840515945163
AMT,-0.10852201154848211,0.012017129123361985,-0.1491702358446327
AWK,0.07401060604806868,-0.08015743440289377,-0.22395908880998946
ABC,-0.11839274916187315,-0.07574278913167146,1.0313777677994838
AME,-0.21708901075387288,-0.07137801993147096,-0.17724176311200768
AMGN,-0.31305302630134474,-0.0724254790342296,-0.5952690477067213
APH,-0.2789046301177494,-0.06846395485986614,-0.3226048234485664
ANSS,-0.26155280811998194,-0.06365358519966983,-0.591440102916684
ANTM,-0.21029259804253506,-0.11601149627993843,0.501992684691858
AON,-0.16590757009518742,-0.07611287500119875,-0.49557115861230244
APA,-0.21158790948668704,-0.06228501232886378,-0.46910267025059954
AAPL,-0.18470691589091479,-0.0672091951568399,-0.35425216705663676
AMAT,-0.28114791938925215,-0.0685364425912986,-0.4441854539064621
APTV,-0.21917337976034398,-0.07185243767598012,-0.22868930018937134
ANET,-0.29049984246590144,-0.06878692855486394,-0.5430078084171307
T,-0.21768692877789572,-0.056641333579475484,-0.37687447543580155
ATO,0.042199435185940284,-0.09035272358601261,-0.4806911273852722
ADSK,-0.15335178904601784,-0.060895318777490395,-0.5792991164038142
AZO,-0.13287716520464105,-0.04744325902408771,-0.24206297692236303
AVB,0.7946361820918455,0.19677677077320294,0.6683824464966174
BKR,-0.23800276936525488,-0.07500780349346284,-0.2746877606386463
BLL,-0.14786859995864737,-0.07034048291410869,-0.5757155094624381
BAC,-0.3300851891121864,-0.07801069126473215,-0.5857749084433853
BAX,-0.2730895567668336,-0.06746604165835077,-0.2704803404936595
BDX,-0.31000863334069073,-0.07292967228444323,-0.5314975770435532
WRB,-0.3280433007719276,-0.08789982543075225,1.1920993379787745
BIO,-0.29609063977185496,-0.06696400251205369,-0.37957269082319445
TECH,-0.27494648620376555,-0.054118037329875524,-0.22156834580160775
BIIB,-0.2527186864010474,-0.05098534691533855,-0.5713642853093401
BLK,-0.2972436673399351,-0.009376441236116272,-0.5622837914087323
BK,0.12126918757670245,-0.05445760641695609,-0.11823742481424468
BA,-0.17131251774780068,-0.0742793136432841,-0.2934943430880265
BKNG,-0.2648397185490635,-0.04121058164624014,-0.6168988462085612
BWA,-0.2020276767181673,-0.06733460027251383,-0.03289564353347319
BXP,-0.14770679936906955,-0.047161728249135094,0.15524010647500114
BSX,-0.059365306202546014,-0.04315390350262694,-0.430924659665219
BRO,-0.22503016114146945,-0.06422802511421762,0.12122702372363393
CHRW,-0.15493112622612665,-0.06989641456818764,-0.6230410434927488
CDNS,-0.17942476113485395,0.028992601841961542,-0.42844015021715226
CZR,-0.23136897227482542,-0.05249639132468849,-0.43696395219462425
COF,-0.2308090138984875,-0.06097984571434544,0.3057687839438806
CAH,-0.07886985471818107,-0.053315663087455355,-0.10184716063995097
KMX,-0.3313741165059891,-0.06698677267487094,-0.053814543161004376
CCL,-0.15136791094364518,-0.07396342628448886,0.7600035482945593
CARR,-0.2583250929339675,-0.06236847307884269,0.806629528965121
CTLT,0.6476057288259809,0.040866055763843785,1.2989708049635023
CBOE,-0.20275927695323714,-0.07307214366118824,-0.4043755423885355
CBRE,-0.21535463350979675,-0.021975100883147452,0.3441738798267066
CDW,-0.18461988294916046,-0.06723702245157531,-0.13893476529910972
CE,-0.19528867943908784,-0.0648940067801382,0.5127390268813513
CNC,-0.22420135315828793,-0.06787740555931204,-0.09680005642871498
CNP,-0.138797191596959,0.006442212171995608,-0.4580820113058031
CF,-0.2722254015371662,-0.044158083881576236,-0.48684845810522726
CRL,-0.2258862079947445,-0.079267641461484,-0.2798182148466856
SCHW,-0.23701323774508762,-0.061522486967873,-0.2339426806513891
CHTR,-0.2401816753246331,-0.07343162077136224,-0.5176648280720806
CVX,0.17564181424883335,0.09621796209672862,-0.2708134994861971
CMG,-0.14813646692999602,-0.040632956307916426,0.16551782066799486
CB,-0.24496721362643606,-0.04031070310522109,0.6786102601243521
CSCO,-0.23463336748893365,-0.048876234083184956,-0.14297556503308279
C,-0.2749814242613766,-0.0725352341079117,-0.563823805261267
CFG,-0.3326643758927363,-0.07872148646903541,-0.5994204106574575
CTXS,-0.15569361671682916,-0.060247445513875335,-0.1583306280414974
CLX,-0.20277877228164076,-0.0578566627948276,-0.5709990843822208
CMS,-0.14895652841976695,-0.07861180617889825,-0.6171457378782783
KO,-0.12616251330806597,-0.03156269893533294,-0.4967731965688201
CTSH,-0.19800343397726514,-0.06776299589113746,-0.5295234425525207
CL,-0.28419657398554576,-0.05090740378737126,-0.5397068254093004
CMCSA,-0.17846435484594084,-0.03935952511404112,-0.26719921850889
CMA,-0.06853676024864833,0.01401340361263344,-0.4703993697835476
CAG,-0.33044351644975467,-0.07544782564851839,-0.5412454802532246
COP,-0.1468159174421357,-0.06006717268263293,0.17212870740490202
STZ,-0.08499772267242992,-0.03514402538440737,-0.11320411922008772
CEG,-0.2187345630786878,-0.054263768847093254,-0.19217348930068398
COO,-0.2610350209982791,-0.049949278834411644,-0.3918335733276222
CPRT,-0.2555700854201443,-0.05964632785745053,-0.2087803809814998
GLW,-0.27020247588874363,-0.06942599053277447,-0.4232850140110503
COST,-0.22064712900735564,-0.042188401785786846,-0.5500816887779912
CTRA,-0.3181022525038628,-0.06554817131561146,-0.5532145497951939
CCI,-0.14910906061367118,-0.01744710030161252,-0.17287440004524768
CSX,-0.21536127670644753,-0.06775714137952792,-0.1616863576958046
CMI,-0.14961948180241616,-0.06057832178548017,0.7598460607677677
CVS,-0.3309860180792245,-0.008561457956442612,2.8085999951261558
DHI,-0.20187635846772173,-0.04719215721953322,-0.28609528797800415
DRI,-0.19941630242478123,-0.025360262738127377,-0.3067834403350588
DVA,0.1279562644425942,-0.06941479753064878,-0.11636425514204075
DE,0.13570987002213,-0.013491361292360438,0.15551040653254114
XRAY,-0.22015101233320566,-0.06672623281437524,-0.07019798180862515
DVN,-0.31182746703666386,-0.06494135983393226,-0.5350836912825299
DXCM,0.09949199698673948,0.0015693957751402496,-0.33530093982554954
FANG,0.8037836154911548,-0.034659424221677844,1.8541429644360907
DLR,0.6056648751046949,-0.07795160435234694,-0.49344491225489134
DFS,-0.31186371354176967,-0.07132114070368274,-0.5482564191600662
DISCA,-0.31186371354176967,-0.07132114070368274,-0.5482564191600662
D,-0.24072619205393547,-0.04606085194446934,0.6815402013637013
DOV,-0.20775044135091736,-0.05281358763852831,0.17285077436319826
DTE,-0.15583294318774887,0.0026750292044460944,-0.49179786919279395
EMN,-0.23403495561985913,-0.06306262416247559,-0.03735090537598025
ETN,-0.20240483299716,-0.06367864645639132,-0.18848057266178242
EBAY,-0.2630239022372373,-0.05984531684232066,-0.5481944947835151
ECL,-0.17839818098329385,-0.07186297825749945,0.07862922811977888
EIX,0.059456399625970456,-0.02482442334834038,0.06186513861151168
EW,-0.2877989615607307,-0.0606469499526595,-0.4341088288382676
EA,-0.26019989396950355,-0.07118123635328688,-0.5470484260515344
EMR,-0.2204319347814733,-0.062116219175312654,-0.12455656216697913
ENPH,-0.2171626778043052,-0.06994227838896337,-0.1522864076703423
ETR,-0.08073402624036563,-0.04830093578068349,-0.04771543049087703
EOG,-0.1836554884266792,-0.015148133794954968,-0.4631733896879093
EPAM,-0.3098967771082841,-0.06709737674879464,-0.3361591430659726
EFX,-0.039090773276839144,-0.06790539435717292,0.18030403931802544
EQIX,-0.24906265419592338,-0.06094953904738091,-0.37065893987425375
EQR,2.6060068121601607,0.7550376104323977,2.5205497447180574
ESS,-0.3340904583404662,0.4717769820950484,2.6285800171420624
EL,-0.2288960272658486,-0.04237928317850629,-0.07767122246432669
ETSY,-0.2984720479153643,-0.06561813622564591,-0.5268804192854926
EXPE,-0.06053942661749326,-0.04667771498326417,-0.5418884401755907
EXPD,-0.2586212961516861,-0.03381815881553763,-0.47164843322598693
EXR,0.10583635196388949,0.1885919869681505,0.5478272211009991
XOM,-0.1034793692981544,-0.09480685810871743,-0.4242453754670517
FFIV,-0.20939900842901657,-0.054152167026974965,-0.39473011097155336
FDS,-0.2453214181842128,-0.04729316966188534,-0.20573933407474185
FAST,-0.30848311951800933,-0.056567064242988754,-0.12667594743961955
FDX,-0.22023325955266257,-0.04844496176025207,0.23814674957883322
FITB,-0.1407301940055347,-0.06164859793926084,-0.44937193197630887
FE,-0.04618432082226519,-0.014987801989275672,-0.1365554924069823
FIS,-0.18139377199857087,-0.06251733296343769,0.01471420589162203
FLT,-0.10149401205803465,-0.07251643315996888,-0.5527745636855584
FMC,-0.25260286355877365,-0.07364992392126028,-0.5104233146402175
F,-0.1736555909527224,-0.0789106428722493,-0.28967273311771485
FTNT,-0.23280702049416224,-0.06600453286474636,-0.4376241561859917
FTV,-0.2410890043476823,-0.05750022238889365,-0.2534205411588678
FBHS,-0.23660267056082748,-0.05431604195495864,-0.06408274450227754
AJG,-0.27198792517873777,-0.06459816966156313,-0.43636061825626493
GRMN,-0.0632202535414788,-0.08027336724943228,-0.1527274565880154
IT,-0.12981100839432552,-0.07449866387415408,-0.19059898753073998
GE,-0.22978791227555614,-0.06403420382603736,-0.13454499206049253
GNRC,-0.195711833590718,-0.07269028120035863,-0.27046661702016866
GD,-0.06570296865978849,-0.05539089129504195,0.14457289017969685
GIS,-0.18954577985156632,-0.06406606946776928,0.022606037492739633
GPC,-0.2908537416094996,-0.06743942351104205,-0.5889058401177518
GL,-0.16475139842802228,-0.07571443160083473,-0.3645704609198463
GPN,-0.1256924155181721,-0.0776622013686764,-0.18382952112447992
GM,-0.11483576797349494,-0.07717031098216667,-0.574554456225015
GS,-0.25625892592419325,-0.053983312951443596,0.16695136350876813
GWW,-0.25315137954075284,-0.07460114823287403,-0.12072139797847317
HAL,-0.250907516826327,-0.11217398122440572,1.0190035750639757
HIG,-0.2653687463656645,-0.041517814257689974,-0.2883301218363208
HAS,-0.22405737021237243,0.01999473257168488,-0.6129637943859206
HCA,0.15480499889196417,-0.008083298040059611,1.417030266271008
PEAK,-0.2135997886674441,-0.0619229430381376,0.028161198246362665
HSIC,-0.12831167151698952,-0.04554606366113655,-0.10150783437956461
HSY,-0.2347636583503002,-0.10533667120156398,0.1502094709024554
HES,-0.16421575268344396,-0.07685091076201515,-0.28107682683591795
HPE,-0.1259168037688643,-0.06326897020942154,0.4698379043459187
HLT,-0.08559249351738736,-0.07957784610265915,-0.6228831735194948
HD,-0.19385716528527044,-0.06964662492716522,-0.262763744822292
HON,-0.23892459798972415,-0.05941186220550586,0.5154821517219436
HST,-0.2569132135640015,-0.04289084073979407,-0.5690506218416007
HII,-0.1510434036284296,-0.06604037268176467,-0.22647409154887543
HBAN,-0.27409816475930904,-0.058010789825058,-0.2721020248577354
IEX,-0.12801114808831165,-0.05635524703837076,-0.3781638360685007
IDXX,0.04542415047146183,-0.0689868292054629,0.17376260131576976
INFO,-0.2611929695508539,-0.06275324838792255,-0.302152405373441
ITW,-0.29804093482125593,-0.06585718431488286,-0.5355281346252522
ILMN,-0.304158755535177,-0.06094649995808206,-0.6080204455365363
IR,-0.21780681943637425,-0.05532332931599347,-0.37352282382433766
INTC,-0.1422475698266181,-0.0780489201451521,-0.6162448755136649
ICE,-0.20030396413920867,-0.06354654587590663,-0.3822643853559834
IBM,-0.20719234716193613,-0.06990641689241735,0.09495923345655309
IP,-0.12437103380424741,-0.06222231375749599,-0.541514548269067
IPG,-0.26916547391377743,-0.06315307372251962,-0.34101558024762463
IFF,-0.03698004186605616,-0.06643072869646652,-0.13791013000828703
INTU,-0.3036106000209528,-0.06408756683542427,-0.5365945698399207
ISRG,1.158576821800502,-0.0309076369275645,-0.5546687065631387
IVZ,-0.3241994124364713,-0.06866615777706743,-0.5147510984536812
IPGP,-0.177791833049051,-0.06922493465954473,-0.01263646718526752
IQV,-0.15481294065830703,-0.0483939504730694,-0.38524166445529734
IRM,-0.20676260258942897,0.01412689885179862,0.07543971840733528
