ticker,da,roa,at
MMM,-0.2624710822231614,-0.07774523777158153,-0.2702372806627532
AOS,-0.2670211746273253,-0.10925906296603712,-0.20933828639999258
ABT,-0.2870717451028882,-0.11822124196896729,-0.3298991857165756
ABBV,-0.20175845631247047,-0.07239255757296764,-0.5290096729545507
ABMD,-0.3255209777206816,-0.07350852840175784,-0.5606281992284415
ACN,-0.18073686603973438,-0.08881229537736854,0.021991830072445217
ATVI,-0.2725391752558019,-0.09261265186040539,-0.48498923353876966
ADM,-0.22301240425960198,-0.14685757142064343,0.2453059254884186
ADBE,-0.25066020760322244,-0.09057232240373296,-0.5864642138703952
ADP,-0.15930841132918122,-0.1500886772842355,-0.5671457736486918
AES,-0.1365982463490837,-0.13319026888083976,-0.27368923053322447
APD,-0.261493067432005,-0.12759113474460662,-0.31577534132305274
AKAM,-0.29113029156415193,-0.07263929023593986,-0.43450839792279616
ALK,-0.08936120885189527,-0.06934317313115755,-0.034301805210978614
ALB,-0.26346625995155265,-0.12636704205948576,-0.39168031819854365
ARE,0.28066104096061817,0.7256309789787079,0.9403313817197588
ALGN,-0.26855104537462754,-0.08594887879083939,-0.5345202107837359
ALLE,-0.24689008779238256,-0.12059816498109999,0.03751455778481141
LNT,-0.03209613328717432,-0.05378555115589391,-0.0038414148947637362
GOOGL,-0.3259424784554914,-0.12202211903920991,-0.5265620839923599
GOOG,-0.3259424784554914,-0.12202211903920991,-0.5265620839923599
MO,-0.0928890286311536,0.025732822075787642,0.24859419845916128
AMZN,-0.1425334226515501,-0.08471119212307532,0.10398727299984814
AMD,0.029725334892854484,-0.026004083184383592,-0.0733288052998598
AEE,-0.036648634621168505,-0.04347062620018292,0.0045707362635139985
AAL,0.128637240665066,-0.006603038185297448,-0.1987466488044711
AEP,-0.33792971007691025,-0.14800634831335158,-0.3941970140939237
AXP,0.04284810625081886,0.18391682862132494,-0.08413333826010497
AMT,0.37189706576465037,-0.15524660603556578,-0.14087061044250798
AMP,-0.12033676759439839,-0.14779449766634908,1.1733123445159797
ABC,-0.2389282040029361,-0.12835484146451845,-0.1031852484225299
AME,-0.3270427577494714,-0.13447998393002217,-0.6018390427729577
AMGN,-0.2672435529937253,-0.12222150162952865,-0.314534954642939
APH,-0.2507751288809092,-0.0638418512723593,-0.2851487356786446
ANSS,-0.22740796237003147,-0.28297332809273573,0.559229998106002
ANTM,-0.17173681378941025,-0.15564648464402786,-0.4784526736108557
AON,-0.2250754578161265,-0.11808282112618027,-0.4923271837058176
APA,-0.20230512828481517,-0.11766945135316036,-0.3504792120086333
AAPL,-0.28642551542545996,-0.12356640122741329,-0.44905078132388776
AMAT,-0.2039433833891983,-0.12950392498399965,-0.1463773596429703
APTV,-0.29311492001696526,-0.12363747279179109,-0.5466458653925523
AIZ,-0.16295072462671523,-0.044544609784134825,-0.2638247291081569
T,-0.05165242840589247,-0.37401609322303586,0.18856402901718528
