ticker,da,roa,at
MMM,-0.08879039443620602,-0.07591348269538606,-0.12969701858113342
AOS,-0.09035973801219739,-0.08480654622060611,-0.09719750701769002
ABT,-0.08227657605247639,-0.08215951784595373,-0.12458616928665361
ABBV,-0.07785763387832384,-0.06866250201389135,-0.18938532642349593
ABMD,-0.10101223936541953,-0.09118653953387416,-0.15962974480682843
ACN,-0.08075681134625157,-0.07992845755687922,-0.05190081380821118
ATVI,-0.08979059053631892,-0.08620088288225415,-0.1881854474491839
ADM,-0.08577082637971455,-0.09905815148463712,0.01834500237346714
ADBE,-0.08565580211567168,-0.07177612475808759,-0.20595384915597048
ADP,-0.07327514657876054,-0.09991044261294543,-0.20044435399556276
AES,-0.07874453534271077,-0.09079692715168011,-0.08440381625092737
AFL,0.7154546107434274,-0.13897877337961284,0.27559446566578544
AIG,1.07346773642226,-0.1890478664971607,0.34367048072012807
APD,-0.0904302128083502,-0.08971026626832056,-0.12349144216997675
AKAM,-0.08934876241770422,-0.0869146745371132,-0.18967372781883185
ALK,-0.058609752020229645,-0.07234071488931364,0.02062822791017
ALB,-0.08749574524831734,-0.09054607105054825,-0.14454310901975453
ARE,-0.025236391559875254,-0.03303255830371543,-0.02872667698955622
ALGN,-0.08891758298755661,-0.07312961965403288,-0.18632872002431886
ALLE,-0.08714754106007684,-0.08987366678282119,-0.013360269877943342
LNT,-0.059558325098280754,-0.0725101096985279,-0.07564828800983663
ALL,0.6993588722944892,0.15942484921690345,-0.08700154959492605
GOOGL,-0.09779992360221813,-0.08910922310717731,-0.18599808001139687
GOOG,-0.09779992360221813,-0.08910922310717731,-0.18599808001139687
MO,-0.049537999712029726,-0.039177199101744914,-0.0977158591589431
AMZN,-0.0748078530956928,-0.07194175751339053,-0.023869610173775264
AMD,-0.08683941961259921,-0.08396931076030345,-0.1121574400169097
AEE,-0.05293333199489251,-0.03749903595600165,-0.09293621985887308
AAL,-0.04794642215995318,-0.060073947649325866,0.019129478635514462
AEP,-0.0454364304693128,-0.014498212413512571,-0.2031117798356962
AXP,-0.10264357734004072,-0.09929953559237513,-0.13694245672069685
AMT,-0.04262268391162866,-0.04549688167160907,-0.16922537748537053
AWK,-0.03232223649602203,0.01448504754267621,-0.1982653126245236
AMP,-0.10309543839633414,-0.06797306088649906,0.10591714046179009
ABC,-0.06967229723168913,-0.10056336544167942,0.2945356728314546
AME,-0.0895816025130613,-0.09191748384308839,-0.07421744549884078
AMGN,-0.09500062196672103,-0.09257209731997433,-0.20896989493717313
APH,-0.08591938784527565,-0.08799556896183178,-0.11451817810777692
ANSS,-0.09351794290799201,-0.0813677991864715,-0.21059361980474314
ANTM,-0.08398395130147611,-0.1516653541237877,0.11961279523580344
AON,-0.07402138965395971,-0.10026190972233975,-0.17870609551681685
APA,-0.07923366187931147,-0.0395549196470918,-0.1937797913657153
AAPL,-0.07619468364405829,-0.08564184602188935,-0.12745495961007905
AMAT,-0.09347003860248736,-0.08846104380955941,-0.15817761280075132
APTV,-0.08400430938290487,-0.09170187818591463,-0.04883083124819018
ANET,-0.09846521862175939,-0.08927541988063165,-0.18642236951203425
AIZ,0.42530207645772544,-0.10263668149275945,0.08501058427704336
T,-0.06443153816320964,-0.05088294142951984,-0.112273669500039
ATO,0.028801095269421317,-0.01749599769941391,-0.1923535448551768
ADSK,-0.06386257168067434,-0.06621538772848337,-0.2064037325226701
AZO,-0.0693876489103048,-0.061914629315255085,-0.10833196209848403
AVB,0.017230888496437752,0.21666696412536152,-0.19579216862327012
BKR,-0.08825409555608532,-0.09843284297423524,-0.2051288504209405
BLL,-0.07265229842848839,-0.09215637409227795,-0.20742780098365546
BAC,-0.10354163943155494,-0.10242678259176201,-0.21013534723854713
BAX,-0.09317052788039276,-0.08648921585786157,-0.11654125504335167
BDX,-0.07312850962131487,-0.07532837964407821,-0.1224388593930463
WRB,0.2702358773468653,-0.11148396413974973,0.20839740745193264
BIO,-0.09842515531665558,-0.09005429942661174,-0.14834022741718453
TECH,-0.09859258030350339,-0.07550383870165205,-0.10808465918397046
BIIB,-0.09366288813962888,-0.0691907534581424,-0.20407431173483168
BLK,-0.07534202710086234,-0.02226771231361782,-0.15248012205221204
BK,-0.03386875166433124,-0.0694778341235577,-0.04967535326880268
BA,-0.07541893887182731,-0.09984094556474872,-0.14500626901076635
BKNG,-0.09194559391420855,-0.06054151180072193,-0.19316281895946777
BWA,-0.08566660428687868,-0.08936809109353137,-0.04321551677789951
BXP,-0.04683590469302277,-0.003688715044189051,-0.016200032532813553
BSX,-0.06281703291910146,-0.05966922907873532,-0.08480864172508018
BRO,-0.08597612376794973,-0.07959175896381762,0.07103974583258485
CHRW,-0.07860841603128656,-0.07731963347978284,-0.22066997336785835
CDNS,-0.08773126633885184,-0.09735982295172352,-0.16496150656216058
CZR,-0.08540272519224819,-0.05998007168048088,-0.16917581179728378
COF,-0.08522623949790611,-0.030179788477712802,-0.11143929099654087
CAH,-0.056995139108218885,-0.07476393737712932,-0.03591809652021965
KMX,-0.10144868663257191,-0.08844851357208615,-0.0912019826655672
CCL,-0.0741549149437188,-0.09761897544112919,0.21248840460439644
CARR,-0.09162283757769896,-0.08232249126304154,0.20916357442837138
CTLT,0.04801611087837428,0.06581687174130259,0.3113571179479229
CBOE,-0.08312353925931924,-0.0945938671550478,-0.14668870890947106
CBRE,-0.06888494915131385,-0.04012121018058906,0.0006348971609412565
CDW,-0.07695610795784967,-0.08792285345321654,-0.011324550201873269
CE,-0.08201362265222575,-0.08592174831392342,0.10300620019056907
CNC,-0.08970037019455167,-0.08783687495992368,-0.08286058252262765
CNP,-0.07313526728550049,0.003035015614552757,-0.15753587416808795
CF,-0.09312793518681549,-0.05636169924182083,-0.19029304240048675
CRL,-0.08930743175581544,-0.09344553170339637,-0.04936379939630167
SCHW,-0.08424214908726611,-0.07788738284853615,-0.1693397919319976
CHTR,-0.10429091142508688,-0.09889879879087614,-0.20110549281422382
CVX,0.04035046188739967,0.2631887098293467,-0.07765545914075085
CMG,-0.07830121358722296,-0.05172744640096964,0.008655245577183725
CB,-0.08882043570468165,-0.05759045619145116,0.12383791523719334
CHD,-0.10266546248925221,-0.17393429781516673,0.5247644664939185
CTAS,0.6246439810618002,-0.016253633062917966,0.7986292848593893
CSCO,-0.09505858346336468,-0.0664281136479954,-0.08224749686278232
C,-0.08995042534679731,-0.08949855145420994,-0.17736566409905655
CFG,-0.10042779615167646,-0.09645488162972089,-0.21774547388577872
CTXS,-0.08668430063560155,-0.0903327784873935,-0.14588682280057305
CLX,-0.06515923180082153,-0.07854409334383664,-0.20762582882976444
CMS,-0.07496919030792226,-0.10307687339947146,-0.21884236984491515
KO,-0.05708692262721347,-0.04417518143791735,-0.1919016125145858
CTSH,-0.07424141239282676,-0.08781425588824848,-0.18914429471252533
CL,-0.09553434657070733,-0.017798092250266018,-0.194206317709089
CMCSA,-0.0754473612432201,-0.047732018215234644,-0.10060592270773036
CMA,-0.0774376703907025,-0.025400207617677233,-0.16040955095302276
CAG,-0.10545632840967346,-0.09747274562337654,-0.1968846507032035
COP,-0.06587330902708559,-0.07851657332195518,0.030727127342944905
STZ,-0.05171432234297867,-0.03149163628077995,-0.12997931511919367
CEG,-0.0856119454521728,-0.07082996271401026,-0.06572749102810775
COO,-0.08936232267037235,-0.06372164264572103,-0.15665707568345164
CPRT,-0.09468286604232998,-0.07801690462720491,-0.11095565050791414
GLW,-0.09012217195403113,-0.08539298549530454,-0.13621523765619675
COST,-0.07284483358711687,-0.09754510006024766,0.44779982431701637
CTRA,-0.08603349577527122,-0.019586635170715797,-0.2015307108314494
CCI,-0.06849304502461974,-0.012878506877800958,-0.15200642296752417
CSX,-0.0824064916557697,-0.025001696986739992,-0.1100802254373778
CMI,-0.08401554384172195,-0.08835782643029183,-0.08017448532084417
CVS,-0.09214226515306147,-0.09412388925319252,-0.04460927611642818
DHI,-0.10450329594187784,-0.05677856555984909,0.2604328362979699
DHR,-0.08390715108508656,-0.0695490334629802,-0.10319804089568621
DRI,-0.02401172742068738,-0.03322146221035547,0.27222286800894163
DVA,-0.08761328383439729,-0.07716864763479911,-0.20370753235692957
DE,-9.458031032954142e-05,-0.0844153415689881,0.013330995249888433
XRAY,-0.08680740343666869,-0.07869161081280784,-0.07427080551172731
DVN,-0.08309836177580254,-0.052159247831450824,-0.2091452810006436
