ticker,pe,eps,de,da,roe,roa,current_ratio,quick_ratio,asset_turnover,debt_ratio
GOOGL,#####,#####,#####,0.25516672071700225,#####,0.1574191456116041,3.814755596162631,-1.02603928734582,0.13206462454671422,0.25516672071700225
GOOG,#####,#####,#####,0.25516672071700225,#####,0.1574191456116041,3.814755596162631,-1.02603928734582,0.13206462454671422,0.25516672071700225
MO,#####,#####,0.6321739649206538,4.929751104908118,0.08716143658274669,0.6796929518492673,3.3408521303258145,2.9849624060150375,0.6008374040474529,4.929751104908118
AMZN,#####,#####,37.229722373434946,0.9106536530805183,39.4028307022319,0.9638087375667435,0.8313259321323837,0.3946638039379975,0.7921332605424695,0.9106536530805183
AMCR,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
AMD,#####,#####,39.68,0.56045197740113,10.74,0.15169491525423728,1.2925659472422062,-0.1882494004796163,0.288135593220339,0.56045197740113
AEE,#####,#####,#####,1.7527723418134378,#####,0.9256360078277887,#####,#####,0.3979125896934116,1.7527723418134378
AAL,#####,#####,#####,2.0951719346995485,#####,1.2401296746555517,0.1551043429216018,-0.8071065989847716,0.026282273937709853,2.0951719346995485
AEP,#####,#####,#####,2.1023359828872845,#####,0.92396509394978,0.12489996265272368,-1.0146187910153124,0.05476555093706702,2.1023359828872845
AXP,#####,#####,#####,0.19180178538895973,#####,0.040954636545818913,#####,#####,0.3149207505920933,0.19180178538895973
AMT,#####,#####,3.886228041100431,1.9663326485262673,1.76657275439178,0.8938409291015051,9.240825688073395,4.767584097859327,0.4298352270345059,1.9663326485262673
AWK,#####,#####,7.05050505050505,2.681177976952625,2.5993265993265995,0.9884763124199744,0.7428571428571429,-2.04,0.0973111395646607,2.681177976952625
AMP,#####,#####,0.013143268161904139,0.06857727737973388,0.07591708624861047,0.3961105424769703,#####,#####,0.6983964517229615,0.06857727737973388
ABC,#####,#####,5.18736080227375,1.0682601495905166,0.2293225654691023,0.0472255868504703,0.08964320068260163,-0.3331143562074263,1.6048383970902533,1.0682601495905166
AME,#####,#####,0.8016283441940563,0.6855148615794839,0.8096681662786017,0.692390139335477,0.8858876144665153,-0.948176919746428,0.5679788731167055,0.6855148615794839
AMGN,#####,#####,#####,0.35855175713754056,#####,0.13038970705513317,5.753935376967688,2.787903893951947,0.03522249986708491,0.35855175713754056
APH,#####,#####,44.56909090909091,0.5362017674337213,13.0,0.15640038498556305,1.436608646827625,-0.5755193711398091,0.33023449120657977,0.5362017674337213
ADI,#####,#####,#####,0.49795703476023684,#####,0.49501923654175933,3.1296724270750693,#####,0.2608949466082989,0.49795703476023684
ADI,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
ANSS,#####,#####,0.4877565228060033,0.400225903901609,0.34887101616445715,0.28626417333434007,97.716459197787,57.76926945806614,0.03057481941797332,0.400225903901609
ANTM,#####,#####,#####,0.6399871798607266,#####,0.6810116255353865,#####,#####,1.230733370239795,0.6399871798607266
AON,#####,#####,#####,0.9251322015029223,#####,0.19273587531310882,#####,#####,0.16441692179237405,0.9251322015029223
APA,#####,#####,0.6895363408521303,0.819129140305173,0.3333333333333333,0.3959806475623372,1.007052186177715,-0.6770098730606487,0.23781168589505025,0.819129140305173
AAPL,#####,#####,#####,0.768902490981907,#####,0.22744766665719884,1.010791772966383,0.17587429164879326,0.40518930894424404,0.768902490981907
AMAT,#####,#####,0.17208221300642573,0.3671366067087992,0.07587841224992024,0.16188624210014585,3.263803680981595,0.7321063394683026,0.20301409820126398,0.3671366067087992
AMAT,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
APTV,#####,#####,#####,0.7732886749005652,#####,0.14004605400879214,0.24293059125964012,-0.9515852613538989,0.6211011094829391,0.7732886749005652
ANET,#####,#####,#####,0.22340634786625324,#####,0.1381286738406705,6.9322823895815775,3.393591945134763,0.10448091610364219,0.22340634786625324
AIZ,#####,#####,6.804602996554763,16.93484546360917,0.4641054402692092,1.155034895314058,#####,#####,2.2234795613160516,16.93484546360917
T,#####,#####,5.342068164856124,1.2526493865090322,3.9798490753793847,0.9332257374530889,0.19261233251906137,-0.7871789177585313,0.374842009061388,1.2526493865090322
ATO,#####,#####,#####,1.5946503815991007,#####,0.586824477560921,#####,#####,0.37487756617999907,1.5946503815991007
ADSK,#####,#####,#####,1.4204938271604939,#####,0.4075925925925926,8.720472440944881,4.052165354330708,0.047530864197530866,1.4204938271604939
AZO,#####,#####,2.9899976106270976,1.0734978851673826,0.8200663354714267,0.29442815395458016,0.056580769550179225,#####,0.25429483527195584,1.0734978851673826
AZO,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
AVB,#####,#####,#####,3.3228964026555503,#####,2.9773146003808346,#####,#####,0.08621789923318408,3.3228964026555503
AVY,#####,#####,0.8966230495975539,0.8677110530896431,0.21201492872880975,0.20517841601392514,0.22513343037360506,-0.9555555555555556,1.1025239338555266,0.8677110530896431
BKR,#####,#####,#####,0.6024981631153563,#####,0.08255961525616191,0.9249689440993789,-0.5580124223602484,0.003940952508182486,0.6024981631153563
BLL,#####,#####,1.8571428571428572,1.0393401015228427,0.19546485260770974,0.10939086294416243,0.23295638126009693,-0.3492730210016155,0.1713197969543147,1.0393401015228427
BAC,#####,#####,#####,0.10751926548828093,#####,0.046322382050476375,#####,#####,0.07476127836566882,0.10751926548828093
BBWI,#####,#####,5.983240223463687,0.7303102625298329,2.5921787709497206,0.316399590862598,0.3283018867924528,0.02547169811320755,0.03443573133310603,0.7303102625298329
BAX,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
BDX,#####,#####,0.2817098808689559,0.4722268837053197,0.11843027330063069,0.19852324215472394,1.8306772908366533,1.8107569721115537,0.3821110924651787,0.4722268837053197
WRB,#####,#####,1.1459502806736166,1.0293905777265524,0.3165998396150762,0.28439706094222733,#####,#####,0.3149402103443308,1.0293905777265524
BBY,#####,#####,6.127114619333599,13.116077941351202,0.7173719502467591,1.5356504646878908,#####,#####,2.421431117525001,13.116077941351202
BIO,#####,#####,#####,0.9112008072653885,#####,0.2131914503256582,0.15419387242591662,0.038548468106479154,0.6665443537290157,0.9112008072653885
TECH,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
BIIB,#####,#####,-9.175741415457265,0.22278225906088428,-6.7699322192595,0.1643704552261008,3.5240996325030625,0.3191751735402205,0.14455309126167915,0.22278225906088428
BLK,#####,#####,#####,0.2301241794627488,#####,0.2974674548737412,5.3635171423218635,-1.7109223755698495,0.32925455473845455,0.2301241794627488
BK,#####,#####,1.1068489469618086,0.4312580978680522,1.0203889691310335,0.3975709667709301,3.305263157894737,-1.9808367071524966,0.06393225928882723,0.4312580978680522
BA,#####,#####,0.2398366437720438,0.18407180510044166,0.6263226285502135,0.4806952557344351,#####,#####,0.008548226243054567,0.18407180510044166
BKNG,#####,#####,0.7450538119481859,1.9594915254237288,0.06728104659405813,0.1769491525423729,#####,#####,0.5062711864406779,1.9594915254237288
BWA,#####,#####,1.5586077787116985,0.9289536604804737,0.11941239397875754,0.0711715814641922,0.5912821306906163,0.29095695261690924,0.2515085961516566,0.9289536604804737
BXP,#####,#####,0.24165590374549656,0.4228619007969549,0.2184079940180817,0.38218151540383016,2.313932980599647,0.9708994708994709,0.0942798858094445,0.4228619007969549
BSX,#####,#####,1.5135646687697162,0.6304862023653088,0.34321766561514194,0.14296977660972404,0.49764309764309766,-0.8410774410774411,0.533508541392904,0.6304862023653088
BMY,#####,#####,195.08670095518002,0.8307782806704099,157.78067597354885,0.6719102740808303,#####,#####,0.4312920551134168,0.8307782806704099
BR,#####,#####,3.0634828188701224,1.3140144891331502,1.0669772859638904,0.4576567574319261,0.4183381088825215,-4.189111747851003,0.4691481388958281,1.3140144891331502
BRO,#####,#####,0.5442934504955553,0.6013772860690901,0.21983243077551853,0.24288778505305939,3.652748414376321,0.6152219873150105,0.09426507112214946,0.6013772860690901
CHRW,#####,#####,#####,0.25672559569561876,#####,0.32227956516964973,5.292231812577065,1.192355117139334,0.2755023608213462,0.25672559569561876
CDNS,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CZR,#####,#####,0.3433444355116573,0.6186879139072847,0.1259905822901114,0.22702814569536423,1.8167272727272727,1.8327272727272728,0.9056291390728477,0.6186879139072847
COF,#####,#####,3.7334391463486134,0.8226719653985977,1.0652802090574824,0.2347369620695876,5.025599633636728,#####,0.02555378531276776,0.8226719653985977
CAH,#####,#####,0.5281638007432423,0.520626397982764,1.3559077082377564,1.3365576079684018,0.38991352419046715,-1.837055352962803,0.16645611414731315,0.520626397982764
KMX,#####,#####,0.5079933966346911,0.7454399784668571,0.2876863286836547,0.42215684707683376,97.24617067833698,43.073668854850474,0.17008344092895325,0.7454399784668571
CCL,#####,#####,44.04523053334793,0.7016395787828247,73.56916000438068,1.1719551427434944,3.947098626204634,2.6446073405782244,0.4149174104494798,0.7016395787828247
CARR,#####,#####,3.057460611677479,1.4374727668845315,0.6543095458758109,0.30762527233115466,0.04946236559139785,-0.9473118279569892,0.6387799564270152,1.4374727668845315
CTLT,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CAT,#####,#####,0.6271763057834701,0.6539157045486159,0.08291641651657661,0.08645152316038392,#####,#####,0.40130755320628736,0.6539157045486159
CBOE,#####,#####,13.27242339832869,0.9495038061456299,0.9637883008356546,0.0689490255470089,0.10587093643862203,-0.2789907811741873,1.4351759595073932,0.9495038061456299
CBRE,#####,#####,#####,0.40062320538990565,#####,0.18618220139274336,0.0627753777376577,-0.1823439436599537,1.2188823317968522,0.40062320538990565
CDW,#####,#####,1.1807568954457985,4.136629213483146,0.22001282873636946,0.7707865168539326,1.3452054794520547,0.8547945205479452,1.2319101123595506,4.136629213483146
CE,#####,#####,#####,0.4799813345776948,#####,0.18796080261315912,1.1274403470715835,-1.8622559652928417,0.39346710219318715,0.4799813345776948
CNC,#####,#####,1.374409429642979,0.7309794575551123,0.17743899469095514,0.09437090381576561,1.1143100269465325,0.01616791944405049,0.25871046291738986,0.7309794575551123
CNP,#####,#####,0.8275239550062491,0.8715811028228755,0.46437994722955145,0.48910340792745355,21.4921875,-6.453125,0.6045048998098581,0.8715811028228755
CDAY,#####,#####,#####,0.8592240987472999,#####,0.14922707466898424,#####,#####,0.6540636136572597,0.8592240987472999
CERN,#####,#####,#####,0.738279603876949,#####,0.18273282764433207,0.13049267643142476,-1.7638703950288503,1.0551780446691952,0.738279603876949
CF,#####,#####,0.6244296244296245,0.6189979123173278,0.14742014742014742,0.14613778705636743,0.536019536019536,-1.2124542124542124,0.4902574808629088,0.6189979123173278
CRL,#####,#####,86.12230215827338,0.9977496249374895,119.12949640287769,1.3801466911151858,#####,#####,0.18836472745457578,0.9977496249374895
SCHW,#####,#####,#####,0.4700355871886121,#####,0.43217081850533806,3.4120967741935484,2.14758064516129,0.29779359430604985,0.4700355871886121
CHTR,#####,#####,#####,0.943935107869534,#####,0.029310521113799802,5.248192771084337,3.472289156626506,0.037081217409086265,0.943935107869534
CVX,#####,#####,0.4567343274971439,0.4151666117533004,0.5354996375312653,0.48676343494318625,1.2745576321652687,-2.7573228314266833,0.10218845577288982,0.4151666117533004
CMG,#####,#####,1.3988095238095237,0.5533751962323391,0.4801587301587302,0.18995290423861852,6.752475247524752,4.425742574257426,0.6985871271585558,0.5533751962323391
CB,#####,#####,10149.49090909091,0.6217416098262935,4116.672727272728,0.2521807991659947,2.9500679245283017,-4.178203773584905,0.14167843570540722,0.6217416098262935
CHD,#####,#####,0.31879375336564353,0.04237955472832701,0.32579429186860526,0.04331018684229365,#####,#####,0.05222277901066648,0.04237955472832701
CI,#####,#####,#####,4.430402930402931,#####,4.1139194139194135,0.7269129287598944,-1.5593667546174141,0.6743589743589744,4.430402930402931
CINF,#####,#####,0.6532589618445411,0.7986537726698216,0.3628735604548842,0.4436377531524647,0.6695334336701785,-0.40908765140113235,0.8012404103347932,0.7986537726698216
CTAS,#####,#####,0.17995597779053937,0.5522745626501914,0.4899154428055201,1.503522362707629,2.210584500004422,1.6594971301217818,1.1007457099585907,0.5522745626501914
CSCO,#####,#####,0.19442322383498853,0.1011325253328035,-0.6707410236822001,-0.3488972779654282,#####,#####,1.8640969600635804,0.1011325253328035
CSCO,#####,#####,0.6984937855487676,1.230105731775181,0.24978934063619126,0.43989983305509184,0.7361692236169224,-0.06648070664807067,0.5565757744388796,1.230105731775181
C,#####,#####,306.6826923076923,1.5611845325501714,137.5,0.6999510523739598,0.8829592304168575,-1.5158039395327532,0.4955947136563877,1.5611845325501714
CFG,#####,#####,8.923592493297587,16.982142857142858,0.47587131367292224,0.9056122448979592,#####,#####,2.6020408163265305,16.982142857142858
CTXS,#####,#####,0.2648057417504623,0.5030466588743925,0.1841471850941026,0.34982106351004344,0.41755073147711186,-4.0216045304388865,0.42561612368956664,0.5030466588743925
CLX,#####,#####,#####,0.5549823973492479,#####,0.1463373307980496,5.942598187311178,0.6513595166163142,0.141065948754636,0.5549823973492479
CME,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CMS,#####,#####,0.7290060851926977,0.1719571515908668,0.3425512733829164,0.08080061667685601,#####,#####,0.010233646101911166,0.1719571515908668
KO,#####,#####,0.8965847430577721,0.6601645123384254,0.17778487073092883,0.1309048178613396,#####,#####,0.24347826086956523,0.6601645123384254
CTSH,#####,#####,0.3229520323366935,1.3949583617047479,0.07643743906806139,0.3301637212306669,8.190043811465102,-0.9219467644372675,0.05407587614362157,1.3949583617047479
CL,#####,#####,0.42448103078024335,0.8688644688644689,0.2301360057265569,0.47106227106227105,#####,#####,0.608058608058608,0.8688644688644689
CMCSA,#####,#####,#####,0.985339021694237,#####,0.029522497594701897,11.849137931034482,7.0793103448275865,0.010564212506595172,0.985339021694237
CMA,#####,#####,#####,1.0632090761750406,#####,0.7410858995137763,0.21161825726141079,-1.4633471645919778,0.10494327390599675,1.0632090761750406
CAG,#####,#####,0.5565072797231192,1.1545126353790613,0.09095303466811036,0.18868832731648616,3.633706965572458,2.2742193755004005,0.12442839951865223,1.1545126353790613
CAG,#####,#####,#####,0.3147502903600465,#####,0.38943089430894307,5.4,-9.748837209302325,0.09012775842044135,0.3147502903600465
COP,#####,#####,0.1576240800150972,0.8808331136303718,0.10629364030949236,0.5939889269707356,0.5941080196399345,-0.5515548281505729,0.41075665699973635,0.8808331136303718
ED,#####,#####,3.672076626313689,1.2634108385206884,3.704403352401224,1.2745331380446723,0.44902283965151873,-0.8582528843889805,0.29805931893079457,1.2634108385206884
STZ,#####,#####,0.01112797167425392,0.009365687526607066,0.03388973191704603,0.02852277564921243,#####,#####,0.09876543209876543,0.009365687526607066
CEG,#####,#####,0.8058641084824004,0.6822067533736338,0.24422965954991344,0.20675337363375465,0.354947436000321,-0.4139314661744643,0.6705135250656409,0.6822067533736338
COO,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CPRT,#####,#####,0.17235753408693624,0.5571041133042037,0.14490152662859807,0.468359198433027,1.5311933730261456,0.47838467512296146,0.31218924212746724,0.5571041133042037
GLW,#####,#####,-5.979768786127168,1.6063664596273293,-1.9036608863198459,0.5113871635610766,0.7540016849199663,-0.35046335299073295,0.25181159420289856,1.6063664596273293
CTVA,#####,#####,1.2075973000143616,0.9243919197471485,0.348269424098808,0.2665933763913701,0.1479551376458593,-0.8004984706015634,0.3891988456781641,0.9243919197471485
COST,#####,#####,2.228395061728395,0.786756077116513,0.9935897435897436,0.35079631181894383,1.1311728395061729,-1.8757716049382716,0.17569153394803017,0.786756077116513
COST,#####,#####,#####,0.5919699713270089,#####,0.3313242084695115,#####,#####,0.44023383922121484,0.5919699713270089
CTRA,#####,#####,0.17546369899311076,0.47071367642877454,0.06369899311075782,0.17088427637190787,1.617445054945055,0.2850274725274725,0.2605914131361956,0.47071367642877454
CCI,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CSX,#####,#####,#####,0.979045046614969,#####,0.1606691644157881,0.5161044696565903,0.37942587375314096,1.3671255554587436,0.979045046614969
CMI,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
CVS,#####,#####,0.21522932700376418,0.5275303234810713,0.5005739169004292,1.2269142127831492,0.00945279595269882,-1.4884578344128065,0.08849773664251806,0.5275303234810713
DHI,#####,#####,#####,1.2253864930838079,#####,1.1545972335231895,0.8849840255591054,-0.7156549520766773,0.23433685923515052,1.2253864930838079
DHR,#####,#####,#####,0.746588693957115,#####,1.2253411306042885,0.9041095890410958,-0.1601685985247629,0.4191033138401559,0.746588693957115
DRI,#####,#####,1.0590577305905773,0.650234263597474,0.25646980756469806,0.1574658789977592,0.4617292700212615,-0.9496810772501771,0.4664901201874109,0.650234263597474
DRI,#####,#####,-1.6211562987105002,1.0125456355791569,-1.928014737140428,1.204204004867795,#####,#####,1.2742117490872884,1.0125456355791569
DVA,#####,#####,0.17429805615550756,0.05937316068275456,1.6585313174946004,0.5649646851088875,#####,#####,2.0240582695703355,0.05937316068275456
DE,#####,#####,#####,0.6824973920888663,#####,0.3571710507767346,0.4599486221391873,-1.5774170948155068,0.39891172573232964,0.6824973920888663
DE,#####,#####,177.60256410256412,2.4684604419101923,42.14102564102564,0.5857091945830364,0.46365748423498176,0.19648191171589777,1.4577690662865288,2.4684604419101923
DAL,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
XRAY,#####,#####,#####,0.5806111921676692,#####,0.33488494222390625,0.6972996308847972,-4.476827767824379,0.05522521595330762,0.5806111921676692
DVN,#####,#####,1.8715868956278163,2.7871159635822846,0.09188892948483741,0.1368384780006529,#####,#####,0.5871631179948493,2.7871159635822846
DXCM,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
FANG,#####,#####,93.82828282828282,2.9302839116719244,54.25252525252525,1.6943217665615142,0.5258736559139785,-0.25168010752688175,1.3802839116719243,2.9302839116719244
DLR,#####,#####,0.4710832171083217,0.5367055084745763,0.24397954439795444,0.27796610169491526,1.090524832687566,-1.3818245861218739,0.5434851694915255,0.5367055084745763
DFS,#####,#####,101.18181818181819,0.5016903313049358,168.54545454545453,0.8356997971602435,1.5474358974358975,0.8660256410256411,1.0227631282398018,0.5016903313049358
DISCA,#####,#####,2.224,0.13086201824065902,2.228,0.13109738158281847,15.059602649006623,12.056953642384107,0.13374521918211238,0.13086201824065902
DISCK,#####,#####,#####,1.1016216216216217,#####,0.6829827027027027,1.6799631189492026,-1.3830394049023669,0.022205405405405405,1.1016216216216217
DISH,#####,#####,#####,22.403787845173124,#####,5.755476179911553,#####,#####,4.400112407744302,22.403787845173124
DIS,#####,#####,6.307817192953974,5.842995713963456,0.007874015748031496,0.007293781487329874,#####,#####,0.14361982103917587,5.842995713963456
D,#####,#####,0.593290782247291,0.9446939257858662,0.27653258126762653,0.4403214370125266,3.0338461538461536,-5.027692307692308,0.22358780430158354,0.9446939257858662
DPZ,#####,#####,0.593290782247291,0.9446939257858662,0.27653258126762653,0.4403214370125266,3.0338461538461536,-5.027692307692308,0.22358780430158354,0.9446939257858662
DOV,#####,#####,#####,1.4520627324839892,#####,1.0053581336523567,3.79608390052748,1.0587714382275308,0.16996781897145358,1.4520627324839892
DOW,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
DTE,#####,#####,#####,0.6440519322106522,#####,0.409269592064866,0.11155902244634906,#####,1.290469779351167,0.6440519322106522
DUK,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
DRE,#####,#####,#####,0.4496683861459101,#####,0.35201600168438785,0.5188630869533367,#####,1.084535214233077,0.4496683861459101
DD,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
DXC,#####,#####,#####,1.481689595039721,#####,0.6512303817089712,0.29321663019693656,-2.6673960612691467,0.2621584964154234,1.481689595039721
EMN,#####,#####,#####,0.669798624572494,#####,0.7301424638108055,0.274868713936853,-1.7791476671060877,1.178549821765902,0.669798624572494
ETN,#####,#####,0.30725547711818724,0.7298724235687691,0.10844308979040487,0.25760198485953495,0.4086728531630242,-0.8618992069361372,0.4648931164962692,0.7298724235687691
EBAY,#####,#####,#####,#####,#####,#####,#####,#####,#####,#####
ECL,#####,#####,#####,1.3613496932515337,#####,-0.17392638036809815,0.05342362678705794,-1.3739653875094056,0.1628834355828221,1.3613496932515337
EIX,#####,#####,#####,1.5483837759934116,#####,-0.022441836524603666,0.12675652423286493,-0.7530828792658446,0.022441836524603666,1.5483837759934116
EW,#####,#####,#####,2.5425953857326404,#####,11.332216077314117,#####,#####,-8.954304228814033,2.5425953857326404
EA,#####,#####,13.52370411363217,0.5788322608661324,0.8360081165836561,0.03578224310133828,3.263841160748377,1.9690721649484537,0.007303304251707394,0.5788322608661324
EMR,#####,#####,63.59701492537314,1.0,29.82089552238806,0.46890401314245483,1.8401486988847584,-1.9486988847583644,0.1386998357193147,1.0
ENPH,#####,#####,0.5177622377622377,0.550074294205052,0.13034965034965035,0.1384843982169391,0.1716021260440395,-0.8071374335611238,0.5676077265973254,0.550074294205052
ETR,#####,#####,#####,0.6790513833992095,#####,0.2270092226613966,0.13286384976525822,-1.6784037558685445,0.48353096179183136,0.6790513833992095
EOG,#####,#####,0.16875047359248313,0.6250350827953971,0.08558763355308024,0.31700813920853216,7.699300699300699,5.20979020979021,0.036345776031434185,0.6250350827953971
EPAM,#####,#####,0.717768949131417,0.7879085875537123,0.11585650853003038,0.1271778865681852,0.09135074864606563,-2.143994902835298,0.6767428437052397,0.7879085875537123
EFX,#####,#####,#####,1.6061327776123846,#####,0.8958023221196785,0.09530112508272667,-0.3878226340172071,0.004763322417386127,1.6061327776123846
EQIX,#####,#####,0.863305101437857,0.38331365604092876,0.7317313374039788,0.3248939612575976,5.32910447761194,1.9194029850746268,0.22965586601950239,0.38331365604092876
EQR,#####,#####,#####,0.3345605890827597,#####,0.14022730910837203,55.52857142857143,44.01428571428571,0.06611173363214343,0.3345605890827597
ESS,#####,#####,0.5089092872570194,1.1324722138780414,0.11885799136069114,0.26449384199459297,0.6956521739130435,-0.8277591973244147,0.521628116551517,1.1324722138780414
EL,#####,#####,#####,0.6619868467220268,#####,0.1266970157713381,2.1772554002541296,0.5594745255564209,0.28845444485429733,0.6619868467220268
ETSY,#####,#####,1.0322021328781454,1.840238750750491,0.08627460052384285,0.15381276402403735,0.32149488856715447,-0.42339936018523344,0.6955542544042319,1.840238750750491
RE,#####,#####,88.38755867431605,0.7372110910963956,108.44758427765397,0.9045250613458721,0.6945259727213876,-0.1605379824541822,0.06175260361569901,0.7372110910963956
EVRG,#####,#####,1484.9096045197741,0.2191944076566133,1046.9943502824858,0.1545517018217482,103.51423965609887,49.46574422353574,0.26606581111329797,0.2191944076566133
ES,#####,#####,0.32158693115519255,0.916324947356755,0.30696227148969274,0.874653662861576,1.2726237905520774,-1.3972680705748435,0.051091654660312534,0.916324947356755
EXC,#####,#####,10.437176652131082,0.9995968811399752,4.403028361612279,0.42169003788393605,6.250422767580945,-0.37702619096720974,0.4426621151402471,0.9995968811399752
EXPE,#####,#####,#####,0.0,#####,11.120041313603979,#####,#####,2.6387167488723073,0.0
EXPD,#####,#####,#####,0.02972357079163777,#####,2.3170316060636083,#####,#####,0.9085306648172,0.02972357079163777
EXR,#####,#####,0.4187181193169217,0.5863354037267081,0.3432024839210468,0.4805900621118012,1.885427135678392,-0.12462311557788945,0.5209627329192547,0.5863354037267081
XOM,#####,#####,#####,0.16472704982735278,#####,0.2100827736447304,13.825014126954228,13.363759653418724,0.08395108549454718,0.16472704982735278
FFIV,#####,#####,4.7847983310316735,67.61180336050575,0.5351989140403609,7.562651805024123,#####,#####,18.396306895691232,67.61180336050575
FDS,#####,#####,#####,1.7056513979773944,#####,0.7137418203450328,0.3550387596899225,-0.07397563676633444,0.08352171326591315,1.7056513979773944
FAST,#####,#####,12.942911719445764,1.7942757775854368,6.403668050262611,0.8877404651552379,0.09648971647194854,-0.7910633529613972,0.13637323402948404,1.7942757775854368
FRT,#####,#####,92.71544715447155,0.8556422569027611,71.65853658536585,0.6613145258103241,0.355,-0.8810526315789474,0.5451680672268907,0.8556422569027611
