ticker,da,roa,at
MMM,0.45067637054030535,0.29981805236927456,0.3180128154418163
AOS,0.4302871425958666,0.18545388038773394,0.3716393342681217
ABT,0.34043937346744735,0.15292999049191813,0.2654756543061602
ABBV,0.7227331682584601,0.319243013795543,0.09014267185473411
ABMD,0.1681461322542496,0.315193137939387,0.062299987176381744
ACN,0.8169321334120431,0.25965552460414243,0.5753443214568255
ATVI,0.4055606617647059,0.24586397058823528,0.12890625
ADM,0.6274929948903907,0.04900829624745893,0.7719905499697819
ADBE,0.5036015846807366,0.2532683585811896,0.039549274420512086
ADP,0.9129542817074776,0.037282561767614755,0.05656073266847731
AAP,#####,#####,#####
AES,1.0147198480531814,0.09860715416270972,0.31497309275087054
AFL,25.478189493433394,-0.37476547842401503,1.647748592870544
A,0.3105605605605606,0.1443943943943944,0.12962962962962962
AIG,25.88770685579196,-0.28191489361702127,1.102902547938009
APD,0.4550589115391808,0.11892650084159341,0.2779128483261642
AKAM,0.3222527914002182,0.31834761704419645,0.17335873257873133
ALK,1.2263917525773196,0.3303092783505155,0.5257731958762887
ALB,0.4462169214243203,0.12336875263104415,0.2110723410123532
ARE,2.8844829133276733,3.215283098309624,1.3840170072957434
ALGN,0.423431703052764,0.2700469088596542,0.08529019499173662
ALLE,0.5204957102001907,0.14430409914204004,0.5890133460438512
LNT,1.4829998772554314,0.38676813551000366,0.5525960476248926
ALL,31.244260444109898,3.079789235980429,0.5284155062100113
GOOGL,0.16625736301674585,0.13913654725677577,0.09229797305714235
GOOG,0.16625736301674585,0.13913654725677577,0.09229797305714235
MO,1.2105833875515073,0.675341574495771,0.774886141834743
AMZN,0.9881239788328822,0.27453849342795134,0.6475479796132367
AMCR,0.5770609318996416,0.15372361608920748,0.3046594982078853
AMD,1.7600254614894972,0.4875875238701464,0.49140674729471673
AEE,1.4625998547567176,0.42420116194626,0.5600036310820624
AAL,2.2032554476240485,0.5579942242058283,0.38096613284326597
AEP,0.11254188292490638,0.04483936666447671,0.208856185533145
AXP,1.8188293609961177,1.2493938457664058,0.48189247703103966
AMT,3.2933168316831685,0.018564356435643563,0.4319306930693069
AWK,42.863932291666664,0.2591145833333333,0.7164713541666666
AMP,1.0875884774329965,0.04560817602604089,1.5891756989755217
ABC,0.5561733732080012,0.11615499702951981,0.46511572018356057
AME,0.16132694769002107,0.09392675777218117,0.02601048676768094
AMGN,0.4292906522392546,0.13841298467087465,0.27900510970844605
APH,0.5030866157705939,0.3502736627216042,0.3048820661935272
ADI,0.44932878290622164,0.19864709168354167,0.03171740800223448
ANSS,0.6077962440783503,-0.44495794585073806,1.0484262348945752
ANTM,0.857261889501346,0.017113190616587618,0.13466222279194975
AON,0.6182483322573703,0.15343232192812567,0.12244458790617603
APA,0.7202834994462901,0.15493244739756368,0.2473532668881506
AAPL,0.3433351661299191,0.13353232267693033,0.1605529809127327
AMAT,0.7129423833133869,0.11198495469310993,0.42708155240212003
APTV,0.3133595562051705,0.13327440284138686,0.0746125696379366
ANET,23.586094928851114,0.1159392608155859,1.412568045076879
AIZ,0.8966328645862514,0.4203036584682615,0.32365958877248024
T,1.3953669846663996,-0.7753535860115048,0.7220246939455296
ATO,0.8168290692651082,0.20505928094849518,0.035808572937166994
ADSK,1.063517901939742,0.30582246510010874,0.2752430584598277
AZO,5.281208024230718,3.4050568456169614,1.2524384355383873
AVB,0.8925694632998461,0.2048149153769572,0.5314055570639877
AVY,0.27125728742712574,0.05928940710592894,0.006489935100648993
BKR,0.8897742363877822,0.11447543160690571,0.054183266932270914
BLL,0.0957960914018716,0.02198947382236747,0.03793623918835558
BAC,0.5945214744673656,0.34764964491038214,0.8298951640175853
BBWI,0.3320353063343718,0.14693665628245067,0.2998442367601246
BAX,0.17971667032725674,0.08258291236547331,0.08406545135075774
BDX,0.06671124066160745,-0.0571918101963365,1.3564808760688267
WRB,0.7050009922603692,0.21363365747172058,0.6734471125223258
BBY,0.24916672506526044,0.1496828956358731,0.24806299164316123
BIO,0.38940306012499104,0.2941512822354716,0.15575605200775805
TECH,0.47543151349754526,0.38153248835933434,0.051514341581442455
BIIB,0.24409828167656977,0.8829291793801188,0.060863979444355225
BLK,2.1676190476190476,0.35957671957671955,0.5604232804232804
BK,0.8420843214336872,0.06921742451974344,0.2976556158584138
BA,0.4541460513480091,0.3574463558483035,0.008219936488902482
BKNG,0.6595578103469873,0.16062257296755605,0.587748966553927
BWA,0.961804809366779,0.4427526029122976,0.7742376523768942
BXP,1.3345747982619491,0.5043451272501552,0.20360024829298573
BSX,0.6295029321418598,0.2495811225914549,0.10953644233454342
BMY,#####,#####,#####
BR,0.752728375101051,0.44017784963621664,0.9196645109135004
BRO,0.7979714795169236,0.2614017848911594,0.00041485565496601333
CHRW,0.7866418791591503,1.411123831630505,0.21250079867940003
CDNS,0.6165883751202671,0.3522236685720754,0.18289773048842606
CZR,0.6960330309541081,0.18151855233072878,0.7981018785389815
COF,1.2605263157894737,0.31473684210526315,0.5757894736842105
CAH,0.12786972770955687,0.1988788040576615,0.695942338494394
KMX,0.7486681954489328,0.05725877579820074,1.105768213088728
CCL,0.42664151683059404,0.2373112299527819,1.4237825392460315
CARR,5.10597519729425,0.850620067643743,1.3731679819616684
CTLT,0.4425363276089828,0.20305718060011324,0.5200981317229666
CAT,0.7605363466789219,0.07631586061474413,0.21129463923657105
CBOE,0.7240715797575524,0.5135655185684048,0.7194535308832019
CBRE,0.7871653218183808,0.18818320282832704,0.5045991821465171
CDW,0.7522595460299702,0.1886536932905467,1.0942385256278153
CE,0.551296941540844,0.14130855594270228,0.4816105303910182
CNC,0.9293117744610282,1.0773217247097844,0.16169154228855723
CNP,1.0603839441535776,0.4055846422338569,0.3424083769633508
CDAY,#####,#####,#####
CERN,0.41829744770219646,0.6420720137797643,0.15589501378075823
CF,0.5386915887850467,0.06467289719626168,0.3555140186915888
CRL,0.5745697883796458,0.2510950902831315,0.38452335628066286
SCHW,0.20720626631853786,0.09493472584856397,0.1275195822454308
CHTR,3.168096723868955,3.513650546021841,0.5257410296411856
CVX,1.0499511755427027,0.503004581987531,0.7919702546383235
CMG,0.4033119215621305,0.5895310746801413,1.1717198948739769
CB,0.23353596757852077,-0.6684397163120568,2.7221377912867273
CHD,1.381326949384405,0.46785225718194257,0.555859553123575
CI,#####,#####,#####
CINF,21.57095709570957,-0.9092409240924092,3.1963696369636962
CTAS,0.5785954101299682,0.3472671475452781,0.435697408719873
CSCO,0.3295341863493543,0.09015208534939011,0.05480090319343393
C,0.06704892208378774,0.01038258589730879,0.02248366877072386
CFG,0.583873290136789,0.11087113030957524,0.22414206863450925
CTXS,0.7411927320898717,0.27985556583865606,0.05239045342722001
CLX,1.1948480845442537,0.4966974900924703,0.5911492734478203
CME,0.9630825364820828,0.013164460804616047,0.005515496930110775
CMS,0.9565807327001357,0.5187697874265038,0.13658977838082315
KO,0.7399707399707399,0.15510382177048843,0.1928081928081928
CTSH,0.29818496110630943,0.36547721940980366,0.08754167181133474
CL,0.8298572996706916,0.5049396267837541,0.3350164654226125
CMCSA,1.5018878101402373,1.1312028047464942,0.29577939590075514
CMA,0.09454736106256553,0.05225445648374694,0.08283816847256203
CAG,0.8546095767931651,0.2627657460758991,0.9636896483210808
COP,0.49932089139292724,-0.02817043110820464,0.4749735902208361
ED,1.3198170731707317,0.3621951219512195,0.4405487804878049
STZ,0.6494271685761047,0.29409314090165156,0.40732033923523286
CEG,0.39824053213174554,0.3821478382147838,0.21435468297392984
COO,0.514512286700462,0.28516281517076736,0.35951816994487973
CPRT,0.333056576918515,0.11706796346815325,0.1791009370181473
GLW,1.2398006490496059,0.056096430227167364,1.6163653222067687
CTVA,0.3185843353845485,0.46299522711952856,0.16277533758072582
COST,1.048959619902558,1.3601328659199967,0.5003179742151819
CTRA,0.6357414448669202,0.65893536121673,0.40418250950570345
CCI,0.5689374564054871,0.14543129504766333,0.44489653568937454
CSX,0.913379132090872,0.23554618419262685,1.317847911848728
CMI,2.402615144418423,1.5911397345823575,5.778883684621389
CVS,0.6717066777482978,0.3967490330211297,0.3241057443339833
DHI,2.192889947269944,0.6359925157339683,0.03384929409763565
DHR,0.6892358108121541,0.803726010048293,0.1599172715723173
DRI,2.789913162748024,0.14689118930891634,0.5767216852172785
DVA,2.317263480562909,0.808694440574056,0.694858576006688
DE,0.4268562043382228,0.3082063770742482,0.536784278189953
DAL,0.6196769456681351,0.2356828193832599,0.5653450807635829
XRAY,0.16001827040194885,0.1788976857490865,0.08084652862362972
DVN,1.4600631616042505,1.1435955127249398,0.20816221418018677
DXCM,34.28895773829694,4.251658033596359,9.448032144067387
FANG,4.4989189189189185,0.020308880308880308,0.11984555984555985
DLR,0.5292418772563177,0.4010830324909747,0.22888086642599278
DFS,0.5292418772563177,0.4010830324909747,0.22888086642599278
DISCA,1.5894301476529156,0.8138093073261959,0.16042495728558223
DISCK,#####,#####,#####
DISH,0.718078853566693,0.45318914714497316,1.3699386147957735
DIS,0.5464195848186203,0.4266617739568044,1.2749790312434472
D,2.429557657888008,0.4295576578880082,0.28969572999232934
DPZ,0.6266894632405247,0.3438116751024687,0.7769008188581626
DOV,0.8027825933184132,0.237031378642578,0.3925457605204263
DOW,#####,#####,#####
DTE,1.0440896997339415,0.9536297985556822,0.1315089319650323
DUK,1.624657891307181,0.37078065945523264,0.35318649811025676
DRE,2.126837512774153,1.2582213138380107,1.22339700757278
DD,#####,#####,#####
DXC,0.8450130548302872,0.004177545691906005,0.6133681462140992
EMN,0.4892703862660944,0.19313304721030042,0.5484365419987738
ETN,0.8426606117269935,0.21664217977828235,0.46053158808601574
EBAY,0.42141940216394647,0.17045662937832387,0.051347881899871634
ECL,0.952847465854681,0.07391716864146863,0.6760662827386863
EIX,1.807541241162608,0.6965828750981933,0.4679890023566379
EW,0.25672243146185514,0.27621091354996935,0.19922046071647542
EA,0.3323133414932681,0.2641778865769074,0.031415748674010605
EMR,0.6277764788403086,0.1961655365910685,0.3873041851765256
ENPH,0.5213494428075258,0.11149610705996608,0.5033415087817484
ETR,1.1781396832311666,0.20946872541218622,0.5180388426335466
EOG,0.8045976603821098,0.6413259785427147,0.13082418048497757
EPAM,0.16515299671139824,0.1634091373159277,0.2791849137772502
EFX,1.3424602778055361,0.23933246727290897,0.5921854701708804
EQIX,0.5900847956125137,0.2942316924953396,0.28232927340908204
EQR,30.298284684111454,12.671306238235372,3.566664015482913
ESS,0.022013648462046467,2.1367497848666175,0.9602503552202365
EL,0.5686946011281225,0.459508460918614,0.006244963738920225
ETSY,0.23476189969911862,0.17534048502503802,0.09495306037828126
RE,16.71797836112542,-0.6181216149989319,2.5415071815428694
EVRG,#####,#####,#####
ES,1.6242003866460386,0.4381138949740305,0.31818840971437445
EXC,1.1416775670372792,0.2607096141268803,0.36249182472204056
EXPE,1.4509936927544582,0.34918488338540005,0.07284419754483527
EXPD,0.40397688183854813,0.5266509936992747,0.1437849093699435
EXR,6.972889282103134,6.594666329625885,2.126358695652174
XOM,1.2078947368421054,-0.1985538169748696,0.19480796586059743
FFIV,0.6289095864792956,0.29605553907217713,0.20062922703559927
FDS,0.48804741909465327,0.44400200437854886,0.3923704991920854
