ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,11868488000,6310718000,880233000,880233000,4476656000,804826000,5557770000,1463990000,2255213000,1666985000,672455000,994530000,None,None,None,149003000,47831000,8366921000,4792423000,3737853000,None,None,None,3574498000,None,1033369000,None,1033369000,1033369000,451243000,148001000,3501567000,1577727000,4300818000,8000,65688000,329932000,185083000,None,45145000,-9901000,77253000,70884000,53982000,-63883000,185930000,-70294000,-216689000,None,183647000,183647000,None,33146000,None,None,0,None,None,-183647000,None,45241000,2292000,185930000,1484926000,3330370000,3087941000,1845444000,252129000,1232797000,None,1242497000,None,None,None,None,3330370000,4836000,None,9700000,245774000,59844000,None,185930000,191223000,252129000,261829000,2021-06-02,3.34,3.0756,0.2644,8.5967
AES,USD,35203000000,6237000000,1886000000,2073000000,446000000,1342000000,28671000000,22498000000,8342000000,1943000000,797000000,1146000000,896000000,785000000,187000000,728000000,1878000000,31826000000,5021000000,832000000,675000000,None,1505000000,23481000000,None,18379000000,1505000000,None,19884000000,2385000000,3110000000,3377000000,1850000000,-828000000,8000000,666257334,253000000,167000000,None,-340000000,12000000,275000000,432000000,79000000,-14000000,-29000000,-387000000,993000000,-1000000,0,0,None,100000000,100000000,None,0,None,None,1017000000,None,837000000,-22000000,-148000000,664000000,2635000000,1971000000,1971000000,-131000000,46000000,None,784000000,68000000,-190000000,68000000,190000000,35000000,43000000,None,275000000,-140000000,8000000,191000000,-148000000,18000000,50000000,325000000,2021-05-06,0.28,0.3002,-0.0202,-6.7288
AFL,USD,158157000000,6164000000,4990000000,6164000000,None,None,578000000,578000000,None,None,None,None,128301000000,114963000000,1174000000,-106366934000,-124786000000,126054000000,8088000,None,None,None,8088000,113616000000,151000000,7937000000,None,None,7937000000,8088000000,113616000000,32103000000,16554000000,39277000000,135000000,680707000,1366000000,35000000,None,535000000,19000000,311000000,None,19000000,None,1293000000,-969000000,-470000000,None,650000000,650000000,None,219000000,219000000,None,None,400000000,None,-626000000,9000000,-151000000,-78000000,1293000000,-751000000,5869000000,6620000000,None,1306000000,832000000,None,1158000000,None,-62000000,-62000000,62000000,4306000000,-7000000,None,311000000,1603000000,310000000,62000000,1293000000,-834000000,1665000000,1976000000,2021-04-28,1.51,1.2122,0.2978,24.5669
A,USD,10398000000,3514000000,1380000000,1380000000,791000000,1075000000,6884000000,884000000,None,5059000000,1005000000,4054000000,None,188000000,None,268000000,753000000,5588000000,1758000000,423000000,926000000,205000000,205000000,3831000000,None,2727000000,205000000,2727000000,2932000000,701000000,726000000,4810000000,None,-12000000,3000000,303000000,472000000,17000000,None,200000000,31000000,77000000,31000000,-14000000,45000000,216000000,-587000000,166000000,-109000000,195000000,195000000,None,59000000,59000000,None,None,None,None,-194000000,None,203000000,0,216000000,314000000,1505000000,1191000000,708000000,288000000,420000000,109000000,592000000,1000000,-20000000,1000000,20000000,1525000000,4000000,None,45000000,273000000,57000000,20000000,216000000,233000000,293000000,338000000,2021-05-25,0.97,0.8339,0.1361,16.3209
AIG,USD,584390000000,23899000000,2796000000,23383000000,None,None,13690000000,None,None,None,None,None,348457000000,350766000000,20587000000,-245806000000,115912000000,520830000000,22906000000,None,None,None,None,26432000000,None,26432000000,None,2015000000,26432000000,22906000000,445001000000,62679000000,49412000000,19121000000,4766000000,859383453,640000000,4167000000,None,3628000000,1422000000,1304000000,None,None,None,3930000000,1505000000,-2114000000,0,362000000,362000000,None,283000000,276000000,7000000,0,27000000,0,-270000000,0,31000000,None,3876000000,-57000000,14454000000,14511000000,None,-2145000000,2088000000,None,2088000000,-120000000,-342000000,414000000,342000000,6694000000,None,None,1423000000,4674000000,798000000,334000000,3869000000,-3169000000,5016000000,6439000000,2021-05-06,1.05,0.978,0.072,7.362
APD,USD,26158900000,8766600000,5786300000,6195500000,430300000,1498900000,17392300000,12628300000,13810200000,1363800000,449100000,914700000,1538200000,1538200000,409200000,545100000,1072800000,13024100000,3017400000,None,472400000,888500000,15400000,10006700000,None,7989000000,873100000,None,8004400000,86700000,1840000000,12726200000,1993200000,15200000000,249400000,221600000,477100000,None,None,111500000,-21100000,329300000,563600000,-36600000,15500000,477100000,44100000,-196100000,29100000,0,0,None,296500000,296500000,None,None,0,None,3100000,None,477100000,None,473100000,546200000,2502000000,1955800000,1745500000,548500000,210300000,21100000,231400000,None,-36100000,33700000,36100000,None,16800000,None,329300000,595000000,121900000,36100000,473100000,362000000,631100000,960400000,2021-05-10,2.08,2.1148,-0.0348,-1.6455
AKAM,USD,7817920000,2161402000,456799000,2118883000,None,666536000,6801362000,1511393000,None,1909529000,227436000,1682093000,3972501000,2310417000,1662084000,206807000,140646000,3496557000,715131000,119462000,106601000,None,156656000,2781426000,890200000,1923829000,None,1923829000,1923829000,26594000,84862000,4321363000,58241000,760745000,1638000,163245941,249793000,65829000,1846000,-48263000,50968000,131471000,164719000,15580000,None,155695000,-36308000,-100777000,None,58241000,58241000,None,None,None,None,None,0,0,-36831000,None,112708000,None,155695000,518187000,824874000,306687000,306687000,182364000,253069000,82045000,347464000,4578000,-17834000,4578000,17834000,842708000,-817000,None,11427000,167593000,11898000,17834000,155695000,128549000,185427000,196854000,2021-05-04,1.38,1.3036,0.0764,5.8607
ALK,USD,14262000000,4284000000,1076000000,3549000000,57000000,517000000,9978000000,6144000000,3616000000,2048000000,105000000,1943000000,2473000000,None,2473000000,161000000,363000000,11387000000,4762000000,133000000,1507000000,1246000000,1517000000,6625000000,1554000000,3571000000,1246000000,2325000000,3571000000,997000000,482000000,2875000000,674000000,3633000000,1000000,124442101,167000000,97000000,None,224000000,39000000,97000000,38000000,None,None,-131000000,-543000000,82000000,0,0,0,None,0,None,None,0,189000000,None,0,None,-294000000,None,-131000000,-167000000,797000000,964000000,394000000,-161000000,66000000,None,958000000,7000000,-32000000,7000000,32000000,None,10000000,None,97000000,-173000000,-42000000,32000000,-131000000,-131000000,-141000000,-47000000,2021-04-22,-3.51,-3.6408,0.1308,3.5926
ALB,USD,10290302000,2009394000,569859000,569859000,685779000,593522000,8467820000,5390329000,2043264000,1964190000,335021000,1629169000,8300000,663448000,663448000,93844000,212258000,4543918000,953256000,492532000,None,2662000,616000,3600311000,58294000,2030648000,616000,2030032000,2030648000,460108000,619309000,5746384000,None,3205408000,1167000,116718000,157949000,24149000,None,None,None,62260000,179683000,None,-127401000,117698000,-174724000,-143249000,0,0,0,None,67349000,41130000,None,1453888000,0,None,1455071000,None,-160024000,None,95677000,263687000,829291000,565604000,565604000,155864000,93187000,14636000,116571000,None,-755000,-16082000,755000,-27798000,11312000,None,6586000,117784000,22107000,43882000,117698000,71695000,155864000,125125000,2021-05-05,1.1,0.7971,0.3029,38.0003
ARE,USD,25234346000,534403000,492184000,492184000,None,None,1311704000,30830000,None,550408000,550408000,None,20579346000,325928000,None,221360000,21397558000,10452384000,1102525000,None,None,None,229406000,8311512000,345048000,8540918000,None,8311512000,8540918000,484396000,401359000,12990406000,None,None,1457000,137319000,212053000,60652000,None,9759000,49355000,2241000,2336454000,221000,None,25533000,-2437880000,2162254000,-750000000,None,0,None,150982000,150982000,None,1397649000,3844716000,None,1397649000,None,-63573000,None,8121000,542074000,899971000,357897000,137888000,322065000,33996000,None,220009000,None,-36467000,-31916000,36467000,459861000,-60937000,None,180913000,25533000,None,103720000,323837000,8947000,322065000,502978000,2021-04-26,0.04,0.5322,-0.4922,-92.484
ALGN,USD,5069782000,2115555000,1131698000,1131698000,150643000,718957000,2954227000,763870000,None,548040000,120479000,427561000,None,None,None,114257000,37960000,1676206000,1393842000,124298000,937098000,None,21513000,356590000,63845000,None,None,None,85358000,385159000,108851000,3393576000,None,2416176000,8000,79136000,227187000,6923000,None,-11016000,117863000,25635000,43431000,67423000,15582000,200376000,4566000,-53435000,None,0,0,None,None,None,None,13133000,None,None,13133000,None,178318000,None,200376000,677098000,894771000,217673000,217673000,225446000,397115000,54537000,451652000,None,1643000,1643000,None,907200000,36175000,None,3900000,261621000,61245000,None,200376000,185905000,225446000,229346000,2021-04-28,2.49,2.0085,0.4815,23.9731
ALLE,USD,2947900000,1048000000,394300000,394300000,289900000,312600000,2000600000,285700000,None,1275200000,467400000,807800000,None,None,None,51200000,339000000,2216900000,505600000,209800000,None,100000,100000,1776700000,None,1439200000,100000,1429800000,1439200000,295700000,281500000,727700000,None,915900000,900000,90048623,111800000,13300000,None,None,None,8100000,6300000,None,-105600000,108200000,-4600000,-187200000,0,149700000,149700000,None,32500000,32500000,None,None,0,None,-149700000,None,-86100000,-6100000,108000000,122400000,694300000,571900000,396900000,131300000,166100000,None,176900000,0,-12300000,None,12300000,693900000,3500000,None,8100000,122300000,14300000,12300000,108200000,76000000,134600000,142700000,2021-04-22,1.2,1.0263,0.1737,16.9249
LNT,USD,17594000000,755000000,14000000,14000000,204000000,325000000,18831000000,14353000000,None,None,None,None,160000000,494000000,494000000,117000000,1992000000,11828000000,1408000000,307000000,None,644000000,336000000,10220000000,None,6779000000,308000000,6471000000,7115000000,249000000,364000000,5766000000,None,3063000000,3000000,250134552,145000000,59000000,None,-76000000,68000000,164000000,231000000,126000000,None,174000000,-38000000,-145000000,-53000000,None,None,None,102000000,102000000,None,8000000,0,None,8000000,None,-38000000,None,174000000,505000000,832000000,327000000,134000000,198000000,29000000,None,339000000,None,-69000000,None,69000000,901000000,-2000000,None,164000000,146000000,-28000000,69000000,174000000,174000000,215000000,379000000,2021-05-06,0.68,0.6743,0.0057,0.8453
ALL,USD,129811000000,6818000000,709000000,6729000000,None,None,10719000000,1002000000,None,3350000000,None,3350000000,60076000000,6367000000,6020000000,-15662000000,-56132000000,103019000000,493000000,None,None,None,None,493000000,None,7996000000,None,None,7996000000,493000000,94530000000,26819000000,31886000000,51107000000,9000000,300000000,1388000000,128000000,None,905000000,1351000000,1576000000,61000000,-1325000000,None,-1387000000,513000000,-1480000000,None,467000000,717000000,250000000,191000000,164000000,27000000,None,0,0,-717000000,None,421000000,None,-1381000000,10815000000,12451000000,1636000000,None,8980000000,1421000000,None,1835000000,-37000000,-86000000,None,86000000,-3820000000,None,None,53000000,-755000000,626000000,86000000,2412000000,-2862000000,-669000000,-616000000,2021-05-05,6.11,3.9403,2.1697,55.0643
GOOGL,USD,327095000000,172137000000,26622000000,135104000000,888000000,28499000000,68952000000,100204000000,None,24164000000,1823000000,22341000000,142520000000,26894000000,108482000000,7646000000,4167000000,97082000000,55453000000,4801000000,3220000000,1090000000,0,41629000000,1052000000,14000000000,1000000000,13000000000,-165000000,46074000000,2146000000,230013000000,None,170580000000,59436000000,671094000,19289000000,None,None,-4375000000,-2801000000,2753000000,5942000000,-2794000000,None,17930000000,-5383000000,-13606000000,None,11395000000,11395000000,None,None,None,None,None,None,None,-11395000000,None,300000000,None,17930000000,31211000000,55314000000,24103000000,24103000000,16437000000,7289000000,7485000000,14774000000,None,-76000000,345000000,76000000,55519000000,373000000,None,2753000000,21283000000,3353000000,76000000,17930000000,17294000000,21359000000,24112000000,2021-04-27,26.29,15.6602,10.6298,67.8778
GOOG,USD,327095000000,172137000000,26622000000,135104000000,888000000,28499000000,68952000000,100204000000,None,24164000000,1823000000,22341000000,142520000000,26894000000,108482000000,7646000000,4167000000,97082000000,55453000000,4801000000,3220000000,1090000000,0,41629000000,1052000000,14000000000,1000000000,13000000000,-165000000,46074000000,2146000000,230013000000,None,170580000000,59436000000,671094000,19289000000,None,None,-4375000000,-2801000000,2753000000,5942000000,-2794000000,None,17930000000,-5383000000,-13606000000,None,11395000000,11395000000,None,None,None,None,None,None,None,-11395000000,None,300000000,None,17930000000,31211000000,55314000000,24103000000,24103000000,16437000000,7289000000,7485000000,14774000000,None,-76000000,345000000,76000000,55519000000,373000000,None,2753000000,21283000000,3353000000,76000000,17930000000,17294000000,21359000000,24112000000,2021-04-27,26.29,15.6602,10.6298,67.8778
MO,USD,48776000000,8029000000,5792000000,5792000000,1948000000,142000000,20662000000,1982000000,3172000000,17775000000,12598000000,5177000000,20133000000,20133000000,19831000000,147000000,857000000,45741000000,10004000000,271000000,264000000,1500000000,0,35737000000,None,29700000000,1500000000,28180000000,29700000000,8233000000,397000000,2913000000,34660000000,34507000000,935000000,1857000000,3040000000,3000000,None,298000000,-13000000,63000000,26000000,5000000,-18000000,1421000000,-29000000,-2172000000,0,325000000,325000000,None,1601000000,1601000000,None,0,5472000000,None,-325000000,None,839000000,None,1424000000,3272000000,5079000000,2721000000,1608000000,2690000000,582000000,None,582000000,None,-308000000,-220000000,308000000,5387000000,-539000000,None,63000000,1940000000,516000000,649000000,1421000000,1991000000,2690000000,2311000000,2021-04-29,1.07,1.0482,0.0218,2.0798
AMZN,USD,323077000000,121408000000,33834000000,73270000000,23849000000,24289000000,149530000000,160789000000,None,15220000000,None,15220000000,102276000000,None,39436000000,299000000,25660000000,219757000000,115404000000,63926000000,12439000000,11018000000,None,106253000000,16930000000,33227000000,1156000000,31868000000,33227000000,40939000000,19418000000,103320000000,1837000000,60658000000,5000000,504000000,4213000000,1797000000,None,-7366000000,304000000,7508000000,12082000000,-2255000000,304000000,8107000000,-8666000000,-3476000000,-75000000,0,0,None,None,None,None,None,111000000,None,0,None,-8222000000,-293000000,8107000000,35035000000,108088000000,73053000000,62403000000,8865000000,8194000000,12488000000,10650000000,105000000,-399000000,105000000,399000000,108487000000,1697000000,None,2456000000,10263000000,2156000000,399000000,8107000000,7621000000,10662000000,13118000000,2021-04-29,15.79,9.4385,6.3515,67.2935
AMCR,USD,16592000000,4770000000,690000000,690000000,1876000000,1775000000,11822000000,3681000000,None,7267000000,1874000000,5393000000,45000000,None,None,429000000,168000000,11887000000,3670000000,1986000000,None,107000000,94000000,8217000000,450000000,6497000000,13000000,None,94000000,1120000000,227000000,4647000000,40000000,378000000,15000000,1550800000,175000000,39000000,None,None,None,139000000,117000000,None,-112000000,270000000,-39000000,-192000000,175000000,233000000,233000000,None,182000000,182000000,None,2000000,1000000,None,-231000000,None,270000000,None,267000000,682000000,3171000000,2870000000,2525000000,373000000,325000000,25000000,370000000,3000000,-36000000,3000000,36000000,3207000000,1000000,None,44000000,338000000,71000000,36000000,270000000,252000000,374000000,418000000,2021-05-04,0.182,0.1728,0.0092,5.3241
AMD,USD,10047000000,7197000000,1763000000,3116000000,1653000000,2185000000,2850000000,681000000,975000000,289000000,203000000,289000000,65000000,65000000,1353000000,243000000,412000000,3570000000,2864000000,949000000,None,None,None,706000000,238000000,314000000,None,313000000,314000000,96000000,155000000,6477000000,141000000,-4058000000,12000000,1215000000,898000000,None,None,466000000,330000000,109000000,66000000,109000000,254000000,555000000,-722000000,-8000000,None,None,None,None,None,None,None,None,None,None,2000000,None,168000000,None,555000000,1587000000,3422000000,2272000000,1858000000,662000000,319000000,610000000,1032000000,None,-9000000,None,9000000,3431000000,-11000000,None,95000000,644000000,89000000,15000000,555000000,544000000,653000000,748000000,2021-04-27,0.52,0.4395,0.0805,18.3163
AEE,USD,32789000000,1823000000,6000000,6000000,467000000,735000000,32390000000,27307000000,None,411000000,None,411000000,None,1010000000,3659000000,114000000,989000000,23641000000,2307000000,None,None,897000000,889000000,21213000000,None,11527000000,8000000,11527000000,803000000,392000000,452000000,9148000000,None,2850000000,3000000,255500000,-35000000,None,None,-226000000,-40000000,5000000,887000000,5000000,-54000000,235000000,-889000000,795000000,399000000,0,0,None,142000000,140000000,None,125000000,450000000,None,125000000,None,-129000000,None,233000000,1357000000,1566000000,209000000,70000000,316000000,128000000,None,1250000000,None,-94000000,6000000,100000000,1566000000,46000000,None,295000000,260000000,27000000,100000000,235000000,234000000,316000000,655000000,2021-05-10,0.91,0.7567,0.1533,20.259
AAL,USD,68649000000,18089000000,277000000,14000000000,1658000000,971000000,29405000000,37761000000,None,6110000000,2019000000,4091000000,13762000000,None,13762000000,1421000000,11663000000,78189000000,17333000000,1624000000,22031000000,2444000000,4039000000,59261000000,8333000000,36785000000,2339000000,39124000000,36785000000,3749000000,1456000000,-7945000000,None,-7895000000,6000000,641374475,174000000,479000000,None,None,None,478000000,-19000000,None,None,-1250000000,-7152000000,7013000000,0,13000000,13000000,None,0,None,None,0,10861000000,None,303000000,None,35000000,None,-1250000000,-1677000000,3637000000,5314000000,1955000000,-1315000000,151000000,None,1345000000,4000000,-371000000,4000000,371000000,4008000000,109000000,None,478000000,-1573000000,-323000000,371000000,-1250000000,-1183000000,-1202000000,-724000000,2021-04-22,-4.32,-4.3315,0.0115,0.2655
