ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
AAP,USD,11838725000,6221871000,809287000,809287000,4428115000,803880000,5616854000,1472467000,2301277000,1659333000,665193000,994140000,None,None,None,180589000,43402000,8537160000,4899345000,3807293000,None,None,None,2604129000,None,1033686000,None,1121000000,1033686000,483206000,146980000,3301565000,1973371000,4480085000,8000,64745000,446227000,90275000,None,137562000,-48750000,58058000,58689000,-681000,-48069000,178696000,-57422000,-459752000,None,395644000,395644000,None,64825000,None,None,869000,None,None,-394775000,None,139696000,1000,178696000,1189251000,2649415000,2411687000,1460164000,244928000,944323000,None,951523000,None,None,None,None,2649415000,1143000,None,7200000,237765000,59069000,None,178696000,176879000,244928000,252128000,2021-08-24,3.4,3.0526,0.3474,11.3805
AES,USD,34727000000,5530000000,1213000000,1495000000,445000000,1374000000,28896000000,22582000000,7970000000,2010000000,900000000,1110000000,912000000,793000000,282000000,868000000,1892000000,31462000000,4337000000,948000000,369000000,None,1345000000,23844000000,None,18664000000,1345000000,None,20009000000,1905000000,3259000000,3265000000,1850000000,-800000000,8000000,666329509,351000000,239000000,None,27000000,106000000,263000000,567000000,41000000,7000000,-77000000,-758000000,-311000000,67000000,0,0,None,100000000,100000000,None,0,None,None,-2000000,None,-85000000,18000000,28000000,728000000,2700000000,1972000000,1972000000,-193000000,45000000,None,853000000,73000000,-237000000,-166000000,237000000,36000000,183000000,None,263000000,-31000000,-59000000,255000000,24000000,-81000000,206000000,469000000,2021-08-04,0.31,0.2888,0.0212,7.3407
AFL,USD,161492000000,6944000000,5469000000,6944000000,None,None,563000000,563000000,None,None,None,None,129172000000,126650000000,1475000000,2471000000,27227000000,127757000000,16606000000,None,None,None,8121000000,115185000000,142000000,7979000000,None,None,7979000000,8551000000,115185000000,33735000000,17046000000,40162000000,135000000,671990000,962000000,74000000,None,41000000,-15000000,280000000,None,-15000000,None,1105000000,130000000,-671000000,None,500000000,500000000,None,211000000,211000000,None,None,753000000,None,-493000000,4000000,1105000000,58000000,1105000000,-910000000,5564000000,6474000000,None,1341000000,881000000,None,1196000000,None,-62000000,-62000000,62000000,4345000000,-53000000,None,None,1373000000,268000000,62000000,1105000000,2317000000,1435000000,1435000000,2021-07-28,1.59,1.2768,0.3132,24.5301
A,USD,10491000000,3632000000,1428000000,1428000000,818000000,1122000000,6859000000,905000000,None,5008000000,1032000000,3976000000,None,204000000,204000000,264000000,742000000,5545000000,1724000000,416000000,958000000,130000000,130000000,3822000000,None,2728000000,130000000,2728000000,2858000000,735000000,728000000,4946000000,None,90000000,3000000,303000000,334000000,17000000,None,93000000,87000000,84000000,55000000,52000000,35000000,264000000,-61000000,-222000000,-75000000,113000000,113000000,None,59000000,59000000,None,None,None,None,-87000000,None,258000000,-3000000,264000000,364000000,1565000000,1201000000,734000000,336000000,403000000,113000000,580000000,0,-21000000,-21000000,21000000,1586000000,12000000,None,54000000,327000000,63000000,21000000,264000000,262000000,348000000,402000000,2021-08-17,1.1,0.9946,0.1054,10.5972
AIG,USD,598250000000,24407000000,2760000000,23874000000,None,None,12628000000,None,None,None,None,None,359539000000,294184000000,21114000000,79196000000,120573000000,531342000000,151665000000,None,None,None,None,521776000000,None,26161000000,None,1974000000,26161000000,72594000000,454212000000,66083000000,49634000000,18935000000,4766000000,854927930,2170000000,3515000000,None,1261000000,1266000000,915000000,None,None,None,150000000,-3150000000,814000000,0,230000000,230000000,None,282000000,274000000,8000000,0,27000000,0,-230000000,0,-3365000000,None,99000000,-5406000000,10681000000,16087000000,None,-7624000000,2218000000,None,2218000000,-115000000,-338000000,503000000,338000000,7680000000,None,None,947000000,96000000,-3000000,444000000,91000000,3842000000,434000000,1381000000,2021-08-05,1.52,1.1998,0.3202,26.6878
APD,USD,26252100000,8376800000,4291600000,5816500000,447200000,1539300000,17875300000,13035600000,14145600000,1375500000,444000000,931500000,1577700000,1577700000,1524900000,561500000,1122700000,12760500000,2697100000,None,507700000,499900000,14300000,10063400000,None,7651800000,485600000,None,7666100000,78800000,1819000000,13082900000,1990000000,15400200000,249400000,221600000,532300000,None,None,4100000,-52300000,335700000,620000000,-63300000,11000000,532300000,-1734800000,-699900000,5100000,0,0,None,332000000,332000000,None,None,68100000,None,3400000,None,532300000,None,533600000,589500000,2604700000,2015200000,1801900000,577100000,213300000,23200000,236500000,None,-35600000,27600000,35600000,None,21100000,None,335700000,635300000,101700000,35600000,525400000,676100000,670900000,1006600000,2021-08-09,2.31,2.3758,-0.0658,-2.7696
AKAM,USD,7920938000,2253252000,581068000,2251574000,None,656609000,6810110000,1538422000,None,1903378000,217519000,1685859000,3977550000,2307044000,1670506000,180155000,131610000,3444281000,647449000,93465000,99839000,None,158390000,2796832000,891913000,1941113000,None,1941113000,1941113000,11189000,81449000,4476657000,154416000,917242000,1645000,163018768,378133000,76054000,4704000,-32932000,-35715000,137715000,154569000,-11176000,None,156497000,-159620000,-98844000,None,96175000,96175000,None,None,None,None,None,0,0,-86463000,None,156497000,None,156497000,514787000,834787000,320000000,320000000,199434000,246189000,77255000,335504000,4736000,-18037000,4736000,18037000,852824000,-811000,None,12060000,174506000,18009000,18037000,156497000,172287000,192543000,204603000,2021-08-03,1.42,1.3848,0.0352,2.5419
ALK,USD,14656000000,4771000000,1025000000,3951000000,52000000,567000000,9885000000,6128000000,3703000000,2046000000,103000000,1943000000,2926000000,None,2926000000,201000000,336000000,11332000000,4846000000,159000000,1424000000,869000000,1132000000,6486000000,1485000000,3188000000,869000000,2319000000,3188000000,1100000000,422000000,3324000000,674000000,4030000000,1000000,125229459,840000000,43000000,None,236000000,-6000000,98000000,102000000,None,None,397000000,-527000000,-363000000,0,0,0,None,0,None,None,0,174000000,None,0,None,495000000,None,397000000,485000000,1527000000,1042000000,480000000,549000000,75000000,None,978000000,6000000,-39000000,6000000,39000000,None,9000000,None,98000000,528000000,131000000,39000000,397000000,404000000,567000000,662000000,2021-07-22,-0.3,-0.4398,0.1398,31.7872
ALB,USD,10796926000,2151354000,823572000,823572000,732563000,513478000,8876212000,5510599000,2086085000,1971812000,331092000,1640720000,252630000,907080000,907080000,81741000,256081000,4631377000,984928000,535153000,None,2992000,623000,3683478000,58168000,2044417000,623000,2043794000,2044417000,449152000,616912000,6165549000,None,3584400000,1169000,116945000,227904000,800000,None,None,None,61423000,217232000,None,-127401000,446208000,72543000,-51285000,0,0,0,None,62986000,45507000,None,0,0,None,13152000,None,506831000,None,424600000,248417000,773896000,525479000,525479000,542333000,121516000,13976000,-292994000,None,-752000,-5952000,752000,429408000,14000,None,156000,531585000,106985000,7152000,446208000,446713000,542333000,532493000,2021-08-04,0.89,0.8334,0.0566,6.7915
ARE,USD,27018850000,357573000,323876000,323876000,None,None,1383232000,29872000,None,595454000,595454000,None,23967242000,323622000,None,204300000,22908907000,10837033000,1425978000,None,None,None,299990000,8313025000,371905000,8840999000,299990000,8313025000,8840999000,529629000,428082000,14191022000,None,None,1507000,145825000,239761000,24745000,None,-18477000,13481000,2394000,1612998000,-848000,None,404520000,-1698577000,1281828000,300000000,None,0,None,160778000,160778000,None,868815000,0,None,868815000,None,404520000,None,385084000,660598000,1037411000,376813000,143955000,427740000,37880000,None,232858000,None,-35158000,271714000,35158000,569851000,2609000,None,190052000,404520000,None,35158000,674380000,386375000,427740000,617792000,2021-07-26,2.61,0.6265,1.9835,316.6002
ALGN,USD,5395568000,2231825000,1086357000,1086357000,178751000,808079000,3163743000,960852000,None,549900000,117721000,432179000,None,None,None,158638000,47281000,2011158000,1696581000,225079000,1067309000,None,22547000,405956000,74184000,None,None,None,96731000,473025000,127087000,3384410000,None,2458955000,8000,78948000,317504000,7107000,None,12815000,166161000,25892000,124237000,97399000,33488000,199714000,-128486000,-238321000,None,0,0,None,None,None,None,0,None,None,-160000000,None,254461000,None,199714000,758538000,1010808000,252270000,252270000,268902000,431921000,57715000,489636000,None,383000,383000,100000,997808000,-100000,None,3900000,268802000,69088000,None,199714000,200300000,268902000,272802000,2021-07-28,3.04,2.5337,0.5063,19.9826
ALLE,USD,3060100000,1144200000,460200000,460200000,310000000,316900000,2012200000,286800000,None,1275000000,464200000,810800000,None,None,None,57100000,354100000,2272700000,564100000,233000000,None,100000,100000,1770100000,None,1439200000,100000,1430300000,1439200000,331000000,278300000,784000000,None,961800000,900000,89765421,155700000,15200000,None,None,None,7800000,11600000,None,-105600000,118800000,-14100000,-77900000,-100000,50100000,50100000,None,32100000,32100000,None,None,0,None,-50100000,None,68700000,2200000,118700000,147400000,746900000,599500000,426400000,145400000,175100000,None,175100000,100000,-12400000,100000,12400000,746100000,3200000,None,7800000,136100000,17400000,12400000,118800000,129100000,148500000,156300000,2021-07-22,1.32,1.3025,0.0175,1.3436
LNT,USD,17939000000,899000000,15000000,15000000,208000000,377000000,19034000000,14540000000,None,None,None,None,170000000,506000000,506000000,204000000,1994000000,12120000000,1639000000,392000000,None,843000000,535000000,10281000000,None,6776000000,308000000,6468000000,7311000000,230000000,391000000,5819000000,None,3106000000,3000000,250257856,62000000,78000000,None,-27000000,178000000,165000000,227000000,139000000,None,146000000,-152000000,88000000,199000000,None,None,None,101000000,101000000,None,7000000,0,None,7000000,None,153000000,None,146000000,434000000,748000000,314000000,121000000,176000000,28000000,None,353000000,None,-69000000,None,69000000,817000000,-2000000,None,165000000,129000000,-17000000,69000000,146000000,146000000,198000000,363000000,2021-08-05,0.57,0.5571,0.0129,2.3156
ALL,USD,132643000000,6330000000,656000000,6172000000,None,None,11448000000,1026000000,None,3349000000,None,3349000000,62570000000,7073000000,5516000000,-15013000000,-58473000000,104451000000,84208000000,None,None,None,None,758000000,None,7996000000,None,None,7996000000,51531000000,95697000000,28207000000,32394000000,52464000000,9000000,297000000,1528000000,93000000,None,693000000,289000000,1650000000,136000000,-42000000,None,1631000000,-670000000,-842000000,None,564000000,314000000,0,275000000,245000000,30000000,None,0,0,-314000000,None,1631000000,None,1625000000,10917000000,12646000000,1729000000,None,9058000000,-134000000,None,1859000000,-41000000,-91000000,None,91000000,160000000,None,None,105000000,1987000000,362000000,91000000,1429000000,2093000000,2078000000,2183000000,2021-08-04,3.79,3.1725,0.6175,19.4641
GOOGL,USD,335387000000,175697000000,23630000000,135863000000,907000000,32851000000,69593000000,104675000000,None,24032000000,1626000000,22406000000,140465000000,27132000000,112233000000,6076000000,4298000000,97822000000,55741000000,4708000000,6425000000,117000000,0,42081000000,1491000000,12400000000,0,12400000000,-163000000,46281000000,2270000000,237565000000,None,176939000000,60436000000,667637000,21890000000,None,None,3598000000,3860000000,2945000000,5496000000,3661000000,None,18525000000,-9074000000,-15991000000,None,12796000000,12796000000,None,None,None,None,None,None,None,-12796000000,None,18525000000,None,18525000000,35653000000,61880000000,26227000000,26227000000,19361000000,8617000000,7675000000,16292000000,None,-76000000,389000000,76000000,61960000000,-90000000,None,2945000000,21985000000,3460000000,76000000,18525000000,18718000000,22061000000,25006000000,2021-07-27,27.26,19.1032,8.1568,42.6986
GOOG,USD,335387000000,175697000000,23630000000,135863000000,907000000,32851000000,69593000000,104675000000,None,24032000000,1626000000,22406000000,140465000000,27132000000,112233000000,6076000000,4298000000,97822000000,55741000000,4708000000,6425000000,117000000,0,42081000000,1491000000,12400000000,0,12400000000,-163000000,46281000000,2270000000,237565000000,None,176939000000,60436000000,667637000,21890000000,None,None,3598000000,3860000000,2945000000,5496000000,3661000000,None,18525000000,-9074000000,-15991000000,None,12796000000,12796000000,None,None,None,None,None,None,None,-12796000000,None,18525000000,None,18525000000,35653000000,61880000000,26227000000,26227000000,19361000000,8617000000,7675000000,16292000000,None,-76000000,389000000,76000000,61960000000,-90000000,None,2945000000,21985000000,3460000000,76000000,18525000000,18718000000,22061000000,25006000000,2021-07-27,27.26,19.1032,8.1568,42.6986
MO,USD,44388000000,4184000000,1877000000,1877000000,1794000000,132000000,20418000000,1933000000,3170000000,17757000000,12580000000,5177000000,19831000000,19831000000,19831000000,381000000,683000000,41088000000,5783000000,260000000,339000000,0,0,35305000000,None,28241000000,0,28241000000,28241000000,5523000000,357000000,3257000000,34981000000,35065000000,935000000,1849000000,-361000000,3000000,None,-582000000,-164000000,65000000,27000000,-10000000,-154000000,2150000000,20000000,-3577000000,0,325000000,325000000,None,1595000000,1595000000,None,0,0,None,-325000000,None,2253000000,None,2149000000,3732000000,6641000000,3158000000,1882000000,3186000000,546000000,None,546000000,None,-295000000,-220000000,295000000,6936000000,-103000000,None,65000000,2908000000,759000000,0,2150000000,2321000000,3186000000,3268000000,2021-07-29,1.23,1.1744,0.0556,4.7343
AMZN,USD,360319000000,140848000000,40380000000,89894000000,24119000000,26835000000,85991000000,176848000000,None,15350000000,None,15350000000,127527000000,None,49514000000,265000000,27273000000,245516000000,117792000000,66090000000,12595000000,10600000000,None,129624000000,16228000000,51762000000,1158000000,50279000000,51762000000,41007000000,21148000000,114803000000,1837000000,68436000000,5000000,506000000,12715000000,1706000000,None,203000000,209000000,8038000000,14288000000,-4462000000,209000000,7778000000,-22080000000,15643000000,0,0,0,None,None,None,None,None,18516000000,None,0,None,6512000000,234000000,7778000000,36408000000,112755000000,76347000000,64176000000,7702000000,9682000000,13871000000,12171000000,106000000,-435000000,106000000,435000000,113190000000,1261000000,None,2489000000,8646000000,868000000,435000000,7778000000,7919000000,9081000000,11570000000,2021-07-29,15.12,12.287,2.833,23.0569
AMCR,USD,17188000000,5266000000,850000000,850000000,1991000000,1864000000,11922000000,3761000000,None,7254000000,1835000000,5419000000,40000000,None,None,561000000,184000000,12367000000,4345000000,2574000000,None,103000000,98000000,8022000000,30000000,3427000000,5000000,None,3525000000,1145000000,371000000,4764000000,29000000,452000000,15000000,1536800000,844000000,193000000,None,None,None,148000000,133000000,None,-112000000,259000000,-118000000,-578000000,-738000000,43000000,43000000,None,186000000,186000000,None,19000000,788000000,None,-24000000,None,148000000,None,255000000,745000000,3422000000,3537000000,2709000000,365000000,330000000,26000000,847000000,4000000,-40000000,4000000,40000000,3462000000,4000000,None,442000000,329000000,74000000,40000000,259000000,388000000,369000000,811000000,2021-08-17,0.229,0.2164,0.0126,5.8226
AMD,USD,10691000000,7818000000,2623000000,3793000000,1765000000,2026000000,2873000000,671000000,1005000000,289000000,204000000,289000000,67000000,67000000,1170000000,234000000,509000000,3626000000,2892000000,836000000,None,None,None,734000000,240000000,313000000,None,313000000,313000000,109000000,181000000,7065000000,401000000,-3348000000,12000000,1213000000,952000000,None,None,-120000000,41000000,111000000,64000000,-159000000,112000000,710000000,119000000,-211000000,None,None,None,None,None,None,None,None,None,None,-207000000,None,710000000,None,710000000,1830000000,3840000000,2361000000,2020000000,831000000,341000000,659000000,1000000000,None,-10000000,None,10000000,3850000000,0,None,97000000,823000000,113000000,10000000,710000000,711000000,833000000,930000000,2021-07-27,0.63,0.5387,0.0913,16.9482
AEE,USD,33916000000,2116000000,99000000,99000000,527000000,841000000,33262000000,28020000000,None,411000000,None,411000000,None,1070000000,3780000000,165000000,1027000000,24563000000,2177000000,None,None,439000000,431000000,22265000000,None,12492000000,8000000,12492000000,338000000,414000000,447000000,9353000000,None,2915000000,3000000,257100000,471000000,None,None,139000000,203000000,26000000,876000000,87000000,59000000,208000000,-871000000,495000000,-458000000,0,0,None,143000000,142000000,None,133000000,973000000,None,133000000,None,-892000000,None,207000000,1282000000,1472000000,190000000,62000000,286000000,122000000,None,1186000000,None,-90000000,6000000,96000000,1472000000,49000000,None,321000000,238000000,31000000,96000000,208000000,206000000,286000000,655000000,2021-08-05,0.8,0.8423,-0.0423,-5.022
AAL,USD,72464000000,22647000000,325000000,18000000000,1789000000,1249000000,29342000000,37449000000,None,6099000000,2008000000,4091000000,17625000000,None,17625000000,1659000000,11654000000,81718000000,21521000000,2172000000,23075000000,2798000000,4385000000,58610000000,8298000000,36729000000,2692000000,39421000000,36729000000,5237000000,1397000000,-7667000000,None,-7876000000,6000000,647446499,3470000000,209000000,None,None,None,640000000,-99000000,None,None,19000000,-3884000000,445000000,0,0,0,None,0,None,None,0,1235000000,None,144000000,None,19000000,None,19000000,719000000,6992000000,6273000000,2653000000,441000000,277000000,None,1716000000,5000000,-486000000,5000000,486000000,7478000000,49000000,None,481000000,9000000,-10000000,486000000,19000000,58000000,495000000,976000000,2021-07-22,-1.69,-1.7296,0.0396,2.2895
