ticker,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
ADP,USD,37714700000,29508500000,1403900000,4949000000,None,2490400000,6380800000,767100000,None,3382200000,1078900000,2303300000,5525000000,576000000,3545100000,675900000,1129400000,32354000000,29200900000,108800000,922900000,1001300000,1001300000,2444900000,355400000,2177400000,103300000,1003400000,4013900000,21653100000,707900000,5360700000,13412600000,17729600000,63900000,433400000,432800000,93800000,None,-106700000,488500000,117300000,145000000,96800000,None,582400000,122200000,-5045900000,3536700000,309700000,309700000,None,343300000,343300000,None,None,0,None,-309700000,None,-4490900000,None,582400000,1450900000,3495700000,2044800000,2044800000,-1839200000,726500000,None,2512300000,32300000,-39900000,32300000,39900000,3495700000,54600000,None,69400000,739100000,156700000,39900000,582400000,605800000,779000000,848400000,2019-10-30,1.34,1.3312,0.0088,0.6611
AAP,USD,11106802000,5826648000,573726000,573726000,4391093000,721342000,5280154000,1389089000,2008278000,1505887000,514512000,991375000,None,None,None,140487000,49446000,7651860000,4463913000,3402538000,None,None,None,3187947000,1997721000,801000000,0,747136000,747136000,482301000,124781000,3454942000,912335000,3681100000,8000,70381000,216385000,138939000,None,77420000,28639000,56308000,57799000,9339000,19300000,1011926000,-57651000,-332298000,10914000,339743000,339743000,None,4157000,4157000,None,710000,None,None,-339033000,None,-173993000,-429000,123669000,1011926000,2312106000,2147078000,1300180000,172328000,839598000,None,846898000,None,-8443000,-8443000,8443000,2312106000,-3145000,None,7300000,160740000,37071000,0,1011926000,1011926000,172328000,179628000,,,,,
AAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-12,2.1,2.0543,0.0457,2.2246
AES,USD,33423000000,5470000000,1145000000,1479000000,495000000,1503000000,27977000000,21853000000,8599000000,1521000000,462000000,1059000000,1209000000,1209000000,334000000,856000000,1624000000,30283000000,4991000000,1237000000,116000000,18000000,1882000000,22160000000,8000000,17879000000,17000000,None,19761000000,455000000,3083000000,3140000000,1867000000,-614000000,8000000,663892656,761000000,11000000,None,36000000,64000000,0,558000000,-17000000,28000000,298000000,-598000000,-241000000,129000000,0,0,None,91000000,91000000,None,0,None,None,0,None,218000000,-26000000,210000000,701000000,2625000000,1924000000,1924000000,651000000,41000000,None,25000000,81000000,-250000000,81000000,250000000,-136000000,78000000,None,262000000,340000000,130000000,315000000,210000000,22000000,590000000,852000000,2019-11-06,0.48,0.4019,0.0781,19.4327
AFL,USD,154137000000,5046000000,4216000000,5046000000,None,None,562000000,562000000,None,10148000000,10148000000,None,127421000000,734000000,830000000,2122000000,-70084000000,124699000000,118604000000,None,None,None,6233000000,6095000000,138000000,6095000000,None,None,6095000000,10684000000,112729000000,29438000000,13935000000,33710000000,135000000,735130000,1906000000,146000000,None,823000000,19000000,317000000,None,19000000,None,777000000,-219000000,-451000000,None,310000000,310000000,None,190000000,190000000,None,None,0,None,-292000000,12000000,1197000000,-39000000,777000000,-1610000000,5536000000,7146000000,3674000000,1156000000,769000000,None,1099000000,None,-57000000,-57000000,57000000,4590000000,0,None,None,1036000000,259000000,57000000,777000000,1664000000,1093000000,None,2019-10-24,1.16,1.0668,0.0932,8.7364
A,USD,9452000000,3189000000,1382000000,1407000000,679000000,998000000,6468000000,850000000,925000000,4700000000,1107000000,3593000000,30000000,102000000,25000000,198000000,611000000,4704000000,2080000000,354000000,722000000,616000000,616000000,2952000000,None,1786000000,616000000,1791000000,2402000000,776000000,833000000,4748000000,None,-18000000,3000000,309000000,314000000,178000000,None,127000000,53000000,76000000,30000000,48000000,5000000,194000000,-1193000000,497000000,0,49000000,49000000,None,51000000,51000000,None,None,None,None,-47000000,None,-383000000,-1000000,194000000,253000000,1330000000,1077000000,630000000,250000000,385000000,102000000,549000000,6000000,-21000000,6000000,21000000,1351000000,-4000000,None,46000000,231000000,37000000,30000000,194000000,84000000,250000000,298000000,2019-11-25,0.89,0.8559,0.0341,3.9841
AIG,USD,525122000000,17747000000,3361000000,17474000000,None,None,17154000000,724000000,None,4100000000,11000000000,4100000000,340993000000,0,14113000000,43408000000,228825000000,457677000000,424257000000,None,None,None,96000000,35262000000,None,35262000000,96000000,2287000000,35262000000,28184000000,422415000000,65603000000,48989000000,22439000000,4766000000,869949246,483000000,6354000000,None,-1089000000,1338000000,1252000000,None,None,None,973000000,-646000000,737000000,0,0,0,None,271000000,278000000,8000000,0,365000000,0,0,0,-5381000000,None,656000000,-5300000000,12914000000,18214000000,9110000000,-7487000000,2187000000,None,2187000000,-135000000,-348000000,495000000,348000000,7880000000,None,None,1176000000,943000000,287000000,348000000,648000000,1280000000,1291000000,None,2019-11-01,0.56,1.0045,-0.4445,-44.2509
APD,USD,18942800000,4618300000,2248700000,2414700000,388300000,1260200000,14324500000,10337600000,11996100000,1216600000,419500000,797100000,1500400000,1276200000,166000000,477700000,604100000,7554500000,1820900000,519300000,296600000,98600000,58200000,5733600000,None,3267800000,40400000,None,3326000000,206700000,1712400000,11053600000,2029500000,14138400000,249400000,220000000,518700000,None,None,53000000,-113100000,293600000,482100000,-102600000,-10500000,518700000,-677900000,-709700000,-33800000,0,0,None,255600000,255600000,None,None,0,None,4800000,None,518700000,None,503200000,792400000,2283200000,1490800000,1490800000,603200000,181900000,22900000,307900000,None,-30100000,29800000,30100000,None,16900000,None,293600000,634400000,131200000,30100000,503200000,-91000000,664500000,958100000,2019-11-07,2.27,2.2908,-0.0208,-0.908
AKAM,USD,6357434000,2253908000,738462000,1570211000,None,516657000,4103526000,1079914000,None,1749886000,166407000,1583479000,1551838000,734116000,831749000,167040000,151134000,2855834000,602523000,108187000,103368000,86959000,86959000,2253311000,383709000,1823448000,86959000,1823448000,1823448000,4202000,106790000,3501600000,291788000,-71104000,1652000,161659502,297385000,39822000,530000,8978000,-11607000,110604000,152633000,17000,None,137890000,-904984000,836285000,None,175500000,175500000,None,None,None,None,None,0,185150000,-175500000,None,-37610000,None,137890000,451686000,698624000,246938000,246938000,143289000,245474000,64887000,319685000,7908000,-12127000,7908000,12127000,709912000,-752000,None,9624000,136930000,-960000,12127000,137890000,123950000,149057000,158681000,2019-10-28,1.1,1.0046,0.0954,9.4963
ALK,USD,12983000000,2202000000,237000000,1619000000,63000000,377000000,9134000000,6834000000,3393000000,2066000000,123000000,1943000000,1382000000,None,1382000000,143000000,234000000,8731000000,3346000000,120000000,None,265000000,533000000,3941000000,1644000000,1709000000,265000000,1444000000,1709000000,2094000000,213000000,4252000000,621000000,4996000000,1000000,123277911,348000000,14000000,None,-450000000,-125000000,106000000,236000000,None,None,322000000,-178000000,-175000000,None,727000000,28000000,None,-33000000,43000000,None,0,102000000,None,-28000000,None,428000000,None,322000000,942000000,2389000000,1447000000,711000000,422000000,123000000,None,1967000000,11000000,-18000000,11000000,18000000,None,-3000000,None,106000000,416000000,94000000,18000000,322000000,323000000,434000000,536000000,2019-10-24,2.63,2.5207,0.1093,4.3361
ALB,USD,8141603000,1969752000,317823000,317852000,802434000,723593000,6313866000,3524037000,1882086000,1895299000,361058000,1534241000,29000,551657000,29000,125902000,200858000,4305044000,1421243000,527052000,None,565226000,564566000,2867004000,3174000,1921944000,539960000,1381984000,1921944000,24606000,618822000,3836559000,None,2892057000,1060000,106031000,146350000,800000,None,None,-4156000,54487000,192830000,None,-46304000,171618000,-192581000,-6722000,0,0,0,None,57258000,39008000,None,None,0,None,1609000,None,-80360000,-27407000,155070000,309867000,879747000,569880000,569880000,186147000,108135000,15585000,127991000,None,-31000,-30439000,31000,0,-11316000,None,157000,180411000,25341000,11108000,171618000,68504000,186147000,180599000,2019-11-06,1.53,1.503,0.027,1.7964
ARE,USD,17058154000,452970000,410675000,410675000,None,None,829640000,17511000,None,186845000,186845000,None,13958470000,340190000,None,68949000,14734578000,8094534000,621449000,None,None,None,343000000,6042831000,419882000,6737683000,1172000,6042831000,6737683000,115575000,62921000,7790232000,None,None,1132000,112120000,197226000,58326000,None,35574000,17908000,964000,911689000,1459000,None,-36003000,-898633000,916458000,0,None,0,None,114550000,113544000,1006000,150093000,3820960000,None,150093000,None,-36003000,None,-47202000,520132000,683632000,163500000,116450000,356632000,27930000,None,163500000,None,-46203000,-106328000,46203000,357242000,40209000,None,135570000,-36003000,None,86412000,289540000,-47617000,356632000,492202000,2019-10-28,-0.44,0.4276,-0.8676,-202.8999
ALGN,USD,2350380000,1505579000,490362000,788260000,94795000,561200000,727728000,606581000,None,77012000,13257000,63755000,297898000,None,297898000,21052000,44135000,1044831000,870144000,63300000,None,None,13706000,29408000,57071000,0,None,None,57071000,520712000,29408000,1305549000,None,415159000,8000,78809000,234532000,12166000,None,3313000,-13518000,19706000,26559000,6511000,14094000,102519000,30687000,-194782000,None,200000000,200000000,None,None,None,None,8293000,None,None,-191707000,None,122225000,-3565000,102524000,437554000,607341000,169787000,169787000,127152000,277514000,39680000,310402000,None,3478000,3478000,None,607300000,1267000,None,1500000,128419000,25895000,None,102519000,102473000,127152000,128652000,2019-10-23,1.216,1.1425,0.0735,6.4333
ALLE,USD,2865400000,933100000,232900000,232900000,293900000,367500000,2025100000,281900000,None,1372100000,511700000,860400000,None,None,None,32500000,278300000,2178200000,491200000,208800000,None,100000,100000,1742000000,None,1486900000,25400000,1427000000,1439500000,17000000,260000000,685000000,None,957100000,900000,93300000,172400000,19700000,None,None,None,7600000,20100000,None,5400000,131700000,-19800000,-73800000,-100000,46100000,46100000,None,25000000,25000000,None,None,0,None,-46100000,None,85600000,-3700000,131600000,167400000,748300000,580900000,412800000,168100000,167400000,None,168100000,400000,-15600000,400000,15600000,747500000,-2000000,None,7600000,150400000,18800000,15600000,131700000,91700000,166000000,173600000,2019-10-24,1.47,1.3261,0.1439,10.8514
LNT,USD,16533400000,1113000000,193700000,193700000,224100000,451500000,1836300000,13131100000,None,None,None,None,143900000,453000000,None,137100000,72600000,11564200000,2082100000,497700000,None,1008400000,349600000,7594100000,None,6191900000,656800000,5535100000,6541500000,389100000,305600000,4969200000,None,2739100000,2400000,240342949,232100000,62000000,None,31300000,163900000,144200000,368700000,159500000,None,228600000,-254000000,47200000,-41300000,None,None,None,84700000,85200000,None,125000000,300000000,None,124800000,None,353400000,None,229000000,615700000,990200000,306200000,127000000,290000000,34900000,None,352400000,None,-68300000,-300000,68000000,990200000,-4000000,None,144000000,252000000,23000000,68300000,228600000,228600000,320000000,464000000,2019-11-06,0.94,0.9238,0.0162,1.7536
ALL,USD,121073000000,5841000000,587000000,5841000000,None,None,12070000000,1092000000,None,2545000000,4683000000,2545000000,89307000000,7990000000,5254000000,10126000000,24332000000,94933000000,88303000000,None,None,None,None,6630000000,None,6630000000,None,None,6630000000,15820000000,87224000000,26140000000,29063000000,46527000000,9000000,325000000,1833000000,53000000,None,-179000000,290000000,1457000000,120000000,-251000000,None,7787000000,-2093000000,248000000,None,604000000,604000000,None,197000000,166000000,31000000,None,-1000000,1122000000,572000000,None,7787000000,None,931000000,9388000000,11069000000,1681000000,8158000000,7887000000,1639000000,None,1501000000,-68000000,-80000000,None,80000000,64000000,None,None,32000000,1160000000,229000000,80000000,7787000000,1278000000,1240000000,1272000000,2019-10-29,2.84,2.5721,0.2679,10.4156
GOOGL,USD,263044000000,148358000000,16032000000,121177000000,1401000000,21081000000,114686000000,69252000000,28153000000,19816000000,1747000000,18069000000,124290000000,13688000000,105145000000,4699000000,2225000000,68075000000,39224000000,4142000000,2043000000,None,0,19185000000,126000000,3956000000,None,3956000000,-44000000,1679000000,1637000000,194969000000,None,147125000000,49040000000,690906000,15466000000,442000000,None,1851000000,612000000,2920000000,6732000000,1000000,None,7068000000,-8945000000,-6954000000,None,5696000000,5696000000,None,None,None,None,None,None,None,-5696000000,None,-106000000,None,7068000000,22935000000,40503000000,17568000000,17568000000,9177000000,7200000000,6554000000,13754000000,None,-23000000,631000000,23000000,40526000000,68000000,None,2920000000,8628000000,1560000000,23000000,7068000000,6963000000,8651000000,11571000000,2019-10-28,10.92,12.709,-1.789,-14.0766
GOOG,USD,263044000000,148358000000,16032000000,121177000000,1401000000,21081000000,114686000000,69252000000,28153000000,19816000000,1747000000,18069000000,124290000000,13688000000,105145000000,4699000000,2225000000,68075000000,39224000000,4142000000,2043000000,None,0,19185000000,126000000,3956000000,None,3956000000,-44000000,1679000000,1637000000,194969000000,None,147125000000,49040000000,690906000,15466000000,442000000,None,1851000000,612000000,2920000000,6732000000,1000000,None,7068000000,-8945000000,-6954000000,None,5696000000,5696000000,None,None,None,None,None,None,None,-5696000000,None,-106000000,None,7068000000,22935000000,40503000000,17568000000,17568000000,9177000000,7200000000,6554000000,13754000000,None,-23000000,631000000,23000000,40526000000,68000000,None,2920000000,8628000000,1560000000,23000000,7068000000,6963000000,8651000000,11571000000,2019-10-28,10.92,12.709,-1.789,-14.0766
MO,USD,52913000000,4291000000,1604000000,1604000000,2188000000,165000000,21316000000,1962000000,3047000000,17950000000,12688000000,5262000000,27346000000,27346000000,None,319000000,1364000000,42237000000,7662000000,246000000,229000000,1000000000,0,34575000000,None,26903000000,1000000000,26903000000,0,4905000000,316000000,10545000000,33858000000,39910000000,935000000,1868000000,2882000000,70000000,None,74000000,-51000000,57000000,81000000,0,-51000000,-2602000000,-436000000,-2637000000,0,0,0,None,1497000000,1497000000,None,0,0,None,0,None,-1966000000,None,-2600000000,3497000000,6563000000,1903000000,1915000000,2944000000,552000000,None,12000000,None,-293000000,46000000,293000000,6856000000,-303000000,None,12000000,-2126000000,474000000,None,-2602000000,-2356000000,2944000000,2956000000,2019-10-31,1.19,1.1456,0.0444,3.8757
AMZN,USD,199099000000,79054000000,23255000000,43401000000,18766000000,16887000000,173787000000,67662000000,None,14734000000,None,14734000000,54719000000,1420000000,20146000000,257000000,14535000000,142591000000,72136000000,35794000000,8981000000,15061000000,2841000000,72055000000,15996000000,25411000000,2841000000,22472000000,25411000000,28961000000,10925000000,56508000000,1837000000,27952000000,5000000,495000000,7892000000,1039000000,None,173000000,381000000,5563000000,4697000000,-1182000000,381000000,2134000000,-5074000000,-1960000000,74000000,0,0,None,None,None,None,None,702000000,None,0,None,589000000,-269000000,2134000000,19574000000,69585000000,50011000000,41302000000,3157000000,6100000000,9200000000,8764000000,224000000,-396000000,224000000,396000000,69981000000,-353000000,None,2609000000,2628000000,494000000,396000000,2134000000,1665000000,3024000000,5633000000,2019-10-24,4.23,4.4899,-0.2599,-5.7885
AMCR,USD,16730700000,4562200000,480200000,480200000,1874400000,1789500000,12168500000,3869000000,None,7240300000,2123000000,5117300000,149600000,103100000,None,11200000,190100000,11239300000,3839600000,1891900000,None,402800000,312800000,7399700000,2900000,5454800000,5000000,None,312800000,1286000000,214900000,5424200000,11500000,252300000,16200000,1623500000,-89000000,88300000,None,None,None,184000000,115000000,None,3200000,68000000,284000000,-306000000,-160600000,58000000,58300000,None,500000,1000000,None,1000000,1728000000,None,-57600000,None,-111500000,None,66000000,547000000,3140700000,2593700000,2594000000,141000000,371000000,26000000,490100000,6700000,-59700000,300000,60000000,3134400000,8000000,None,74900000,88000000,22000000,59700000,76000000,15000000,148000000,222900000,2019-11-07,0.134,0.1501,-0.0161,-10.7262
AMD,USD,5253000000,3912000000,1156000000,1209000000,1040000000,1586000000,1341000000,453000000,769000000,289000000,220000000,289000000,112000000,59000000,53000000,253000000,335000000,3077000000,1864000000,763000000,10000000,0,38000000,1213000000,239000000,872000000,38000000,872000000,-11000000,49000000,140000000,2176000000,53000000,-7265000000,11000000,1114000000,234000000,18000000,None,8000000,108000000,60000000,55000000,60000000,25000000,120000000,57000000,-98000000,0,None,None,None,None,None,None,None,None,None,3000000,None,102000000,None,120000000,777000000,1737000000,1209000000,1024000000,186000000,185000000,406000000,591000000,None,-24000000,None,24000000,1761000000,-36000000,None,60000000,127000000,7000000,64000000,120000000,113000000,151000000,211000000,2019-10-29,0.18,0.1842,-0.0042,-2.2801
AEE,USD,28546000000,1495000000,20000000,20000000,488000000,807000000,28353000000,23894000000,None,411000000,None,411000000,None,798000000,None,106000000,780000000,20484000000,2285000000,None,None,880000000,544000000,18393000000,None,8651000000,336000000,8651000000,479000000,522000000,466000000,8062000000,None,2408000000,2000000,246000000,789000000,None,None,-17000000,43000000,23000000,636000000,-56000000,54000000,366000000,-644000000,-112000000,-454000000,0,0,None,119000000,117000000,None,17000000,450000000,None,17000000,None,-253000000,None,364000000,1033000000,1640000000,607000000,471000000,520000000,131000000,None,1139000000,None,-90000000,6000000,96000000,1659000000,34000000,None,23000000,456000000,92000000,96000000,366000000,364000000,520000000,575000000,2019-11-08,1.47,1.45,0.02,1.3793
